,headline,anger,disgust,fear,joy,neutral,sadness,surprise
370,The Intercept Outs Neocon Democrat’s Smear Against Trump as ‘Putin’s Puppet’ - Eric Zuesse,0.008012533187866211,0.011561652645468712,0.9305092692375183,0.0016870946856215596,0.034414902329444885,0.011786331422626972,0.002028185175731778
371,What You’re Not Told: 90% Of American Media Is Controlled By Six Corporations,0.04988475143909454,0.04817840829491615,0.006898338906466961,0.0025313394144177437,0.814203143119812,0.02182481437921524,0.05647919327020645
372,"Steve Quayle On Economic Collapse, World War 3 and U S elections",0.02613300457596779,0.008478105999529362,0.4214323163032532,0.007871672511100769,0.1860814392566681,0.24524694681167603,0.10475652664899826
373,The Militarized Police at Standing Rock is Working for This Man,0.0918307676911354,0.15449081361293793,0.08491335809230804,0.003224695101380348,0.6307399868965149,0.01938146911561489,0.015418900176882744
374,Bundy Ranch occupiers acquitted on all counts after challenging the corrupt Bureau of Land Management,0.45561280846595764,0.31521883606910706,0.0056631132028996944,0.013702986761927605,0.16704049706459045,0.038083162158727646,0.004678533412516117
375,The Truth About Atlantis [Video],0.010120383463799953,0.01572529971599579,0.016517270356416702,0.026040133088827133,0.8784060478210449,0.008887723088264465,0.04430322349071503
376,Western QLD Drovers Show Solidarity With C.U.B Workers By Only Drinking Sauv Blanc – The Betoota Advocate,0.011714561842381954,0.01276607345789671,0.006203488912433386,0.10181690007448196,0.8414844870567322,0.016503015533089638,0.009511467069387436
377,CNBC Just Confirmed Comey Is Abusing His Power To Help Trump,0.15543411672115326,0.02163347788155079,0.45750775933265686,0.003905099118128419,0.18124248087406158,0.09569581598043442,0.08458122611045837
378,JASON CHAFFETZ EXPOSED HILLARY CLINTON’S PLAN TO BRIBE FBI AGENTS TO LET HER GO,0.20355358719825745,0.030960531905293465,0.028561728075146675,0.006678482051938772,0.6172688007354736,0.0752323567867279,0.037744589149951935
379,US Not Ruling Out Daesh Involvement in Afghanistan Offensive,0.19438627362251282,0.13729044795036316,0.11486857384443283,0.004859989508986473,0.43383485078811646,0.10778908431529999,0.00697070499882102
380,The United States Is Pre-Positioning “Enemy Assets” In Preparation For A Rigged Election,0.022074591368436813,0.02096293494105339,0.08266977965831757,0.005159518215805292,0.8437560200691223,0.011679253540933132,0.013697902671992779
381,Comment on “This is My Second One” — Virginia Cop Caught Bragging About Killing Two Unarmed People by Jamieson,0.2912464439868927,0.21392330527305603,0.2829127609729767,0.0023343840148299932,0.03401351720094681,0.16635602712631226,0.009213616140186787
382,News: Election Night Disaster: John King Tapped His Electoral College Map Too Hard And Fell Headfirst Into A Digital Hellscape,0.007399317808449268,0.00589721417054534,0.9274648427963257,0.0013096154434606433,0.013996562920510769,0.03177924454212189,0.01215310301631689
383,CLINTON EMAIL INVESTIGATION HAS SHIFTED THE POLLS SIGNIFICANTLY IN TRUMP’S FAVOR,0.11997606605291367,0.0496504046022892,0.03487079590559006,0.0053680636920034885,0.7638384699821472,0.01064339280128479,0.01565270870923996
384,"People Power! Natives declare treaty rights, police admit defeat - cite lack of 'manpower' to remove DAPL protesters",0.5403020977973938,0.025623565539717674,0.0494520328938961,0.0120500223711133,0.18491917848587036,0.14861595630645752,0.03903709724545479
385,Boy With Autism Makes His First Friend Ever And His Mom Can’t Stop Crying,0.006219882983714342,0.0036255265586078167,0.004687370266765356,0.19505377113819122,0.14125579595565796,0.5751417279243469,0.07401589304208755
386,Julian Assange October Surprise REVEALED,0.020278606563806534,0.0014973507495597005,0.007307867519557476,0.2627570331096649,0.11592891812324524,0.007990935817360878,0.5842393040657043
387,First Contact Film Trailer,0.018927495926618576,0.016898568719625473,0.11191211640834808,0.03418523818254471,0.7279462218284607,0.010703974403440952,0.07942637801170349
388,370 Economists Sign Letter Urging America Not To Vote For Donald Trump,0.1303969770669937,0.03028194233775139,0.13004791736602783,0.002266858471557498,0.28043800592422485,0.4017118215560913,0.024856429547071457
389,Julian Assange Ends The Suspense: “The Source Of Hacked Emails Is Not Russia”,0.11704466491937637,0.05431484058499336,0.030944224447011948,0.0023113300558179617,0.7368348836898804,0.04706979915499687,0.011480256915092468
390,TRUMP TSUNAMI INCOMING: What Trump Did In Florida Today Will Make Him President!,0.11151562631130219,0.007715939544141293,0.0833791196346283,0.041841212660074234,0.44140151143074036,0.014874372631311417,0.2992722690105438
391,Trump’s Star Vandalized On Hollywood Walk Of Fame - The Onion - America's Finest News Source,0.01184363104403019,0.07024534791707993,0.004743554629385471,0.5724690556526184,0.22189456224441528,0.03328600898385048,0.08551788330078125
392,Nearly All Wild Animals Face Mass Extinction By 2020,0.024327503517270088,0.020054137334227562,0.7540324330329895,0.002668726025149226,0.12897399067878723,0.056168340146541595,0.013774767518043518
393,15 Foods That Contain the Most Vitamin E | Alternative,0.009958133101463318,0.016109729185700417,0.0018680504290387034,0.10568249225616455,0.8104990124702454,0.00895137432962656,0.04693126305937767
394,TREY GOWDY: “WHAT IN THE WORD IS LORETTA LYNCH DOING TALKING TO COMEY”,0.020982656627893448,0.009704994969069958,0.012000183574855328,0.004613472148776054,0.07443029433488846,0.011755257844924927,0.8665131330490112
395,The Northern Sea Route: New Prospects for the Pacific Rim | New Eastern Outlook,0.012334520928561687,0.005616296082735062,0.09278315305709839,0.012578616850078106,0.80439692735672,0.012386658228933811,0.05990387871861458
396,FREE Summit from Health Experts Teaches About Healthy Fats to Reverse Disease and Lose Weight,0.011430222541093826,0.01057535782456398,0.012756060808897018,0.049580223858356476,0.868719756603241,0.017131801694631577,0.029806604608893394
397,Contaminated Food from China Now Entering the U.S. Under the 'Organic' Label,0.02044610120356083,0.485138475894928,0.020007364451885223,0.005192839540541172,0.44698283076286316,0.012251139618456364,0.009981316514313221
398,Forget Wikileaks...this is the real October Surprise that is going to stop Hillary,0.040645062923431396,0.002546906005591154,0.033541325479745865,0.025411799550056458,0.2982872426509857,0.009617090225219727,0.5899505615234375
399,Donald Trump: The next President of the United States of America,0.01541389524936676,0.010803037323057652,0.09279245883226395,0.03920277580618858,0.6845372915267944,0.006020114291459322,0.15123049914836884
400,14 Days and Counting-There Will Be a Civil War No Matter Who Wins the Election,0.0807599276304245,0.0151600930839777,0.08385543525218964,0.05625211447477341,0.630523145198822,0.059856221079826355,0.07359308749437332
401,Internet Is On Fire With Speculation That Podesta Emails Contain Code for Child Sex,0.7773339748382568,0.010396204888820648,0.16755801439285278,0.0011517270468175411,0.02383916638791561,0.010787488892674446,0.008933433331549168
402,Southern Poverty Law Center Targets Anti-Jihad Crusaders (Ann Corcoran Honored!),0.35615527629852295,0.02376716211438179,0.07550680637359619,0.016220785677433014,0.43587225675582886,0.03856207802891731,0.05391572788357735
403,Babylon Mystery Religion Series,0.004647258669137955,0.0055040838196873665,0.00919838435947895,0.030776673927903175,0.8737934827804565,0.02194376103579998,0.054136376827955246
404,What is Federalism?,0.05162021890282631,0.02172926254570484,0.022177260369062424,0.0027241718489676714,0.7552458643913269,0.005787051748484373,0.14071621000766754
405,Confirmed: Public overwhelmingly (10-to-1) says media want Hillary to win,0.018746083602309227,0.009984091855585575,0.0065596154890954494,0.024041596800088882,0.841339647769928,0.008766989223659039,0.09056193381547928
406,Turkey Rounds Up Erdogan’s Political Opponents as Crackdown Widens,0.22765307128429413,0.18620991706848145,0.2543887495994568,0.00523754395544529,0.23803626000881195,0.08002489805221558,0.008449598215520382
407,Trump controlled by Mossad,0.2183540165424347,0.06601983308792114,0.23641295731067657,0.0293047446757555,0.33142200112342834,0.0837801992893219,0.034706272184848785
408,THE POLLS CAN NO LONGER BE RIGGED THIS ELECTION,0.3648947775363922,0.08316975831985474,0.008071972988545895,0.0020428383722901344,0.4886644780635834,0.036314789205789566,0.016841387376189232
409,New Lunar Craters Mystery | Space News,0.006408317014575005,0.0031649149022996426,0.08789099752902985,0.009959330782294273,0.5987658500671387,0.0604964904487133,0.23331411182880402
410,Donald Trump Wins The Presidency In Historic Victory,0.0312101598829031,0.009376902133226395,0.022448061034083366,0.443752646446228,0.4018104076385498,0.011618328280746937,0.07978350669145584
411,Battle for the Ages,0.1381424069404602,0.02975194901227951,0.13066405057907104,0.014307002536952496,0.6217494606971741,0.04191265255212784,0.023472554981708527
412,Discrimination and Condemnation: Australia’s War on Boat People,0.29608622193336487,0.6680611371994019,0.004776963032782078,0.000713520566932857,0.01851373352110386,0.010552645660936832,0.0012957681901752949
413,The Empire Files: Inside Palestine's Refugee Camps,0.040348950773477554,0.11649656295776367,0.23096545040607452,0.011050628498196602,0.519096851348877,0.028850281611084938,0.05319124460220337
414,The Israeli Trumpess,0.07666228711605072,0.08770792186260223,0.032854896038770676,0.016228394582867622,0.6428186893463135,0.04018886014819145,0.10353884845972061
415,Comment on Sheriff Says Cannabis Makes People Murderers Because “Rational Thought” Leads to Violence by Isaid Dilligaf,0.26603060960769653,0.22006374597549438,0.3604497015476227,0.0016683044377714396,0.08482933789491653,0.0615428164601326,0.005415549036115408
416,Seven World-Historical Achievements of the Iraq Invasion of 2003,0.0346749909222126,0.03173905983567238,0.07533137500286102,0.01984490640461445,0.749032735824585,0.03260331228375435,0.05677364766597748
417,Major Voter Fraud Already Running Rampant Against Republicans,0.29351481795310974,0.10389894992113113,0.4659401774406433,0.002952945651486516,0.10703622549772263,0.017775649204850197,0.008881231769919395
418,"Re: Yes, There Are Paid Government Trolls On Social Media, Blogs, Forums And Websites",0.05532245337963104,0.05927249789237976,0.01651715859770775,0.002320574363693595,0.7804917693138123,0.0423826202750206,0.0436929352581501
419,The REAL REASON Hillary Was Not Prosecuted For Her Email Scandal Will Infuriate You,0.930260181427002,0.018567442893981934,0.0075432313606143,0.0009209878626279533,0.015568232163786888,0.023715663701295853,0.0034242463298141956
420,Brexit and the Law,0.0902661383152008,0.08613040298223495,0.4940766990184784,0.011069887317717075,0.23255564272403717,0.07628502696752548,0.009616285562515259
421,It isn’t ‘Islamophobia’ when an Oklahoma GOP State Rep. says “Islam is a cancer in our nation that needs to be cut out”,0.06074568256735802,0.18317864835262299,0.44721144437789917,0.0021537577267736197,0.2814314663410187,0.01753956824541092,0.00773946288973093
422,WELCOME TO PARIS where tour buses have to navigate around all the new Muslim tent cities filling the streets,0.01244755182415247,0.021873705089092255,0.03622772917151451,0.05477180331945419,0.7860716581344604,0.047579746693372726,0.041027721017599106
423,The Israeli Trumpess,0.07666228711605072,0.08770792186260223,0.032854896038770676,0.016228394582867622,0.6428186893463135,0.04018886014819145,0.10353884845972061
424,US Insiders – Not Russia – Leaked Clinton Emails,0.03146129846572876,0.0138729028403759,0.016274690628051758,0.0028014052659273148,0.8676143884658813,0.022823115810751915,0.045152194797992706
425,Is This Why The Smash In Gold & Silver Is Happening? A Shocking Game-Changer For Gold & Silver Is Now Unfolding…,0.015775520354509354,0.00592258432880044,0.5169486403465271,0.0042009190656244755,0.05271819606423378,0.016002772375941277,0.3884313106536865
426,Dad in weird mood since 2004,0.012416889891028404,0.7816643118858337,0.028070572763681412,0.003874326590448618,0.07881171256303787,0.026704994961619377,0.06845711916685104
427,NATO Buildup in Eastern Europe: ‘We’ve Only Seen the Tip of the Iceberg’,0.018847543746232986,0.02300591580569744,0.04261297732591629,0.0035713689867407084,0.786188006401062,0.008977429941296577,0.11679678410291672
428,California & Oregon Want To Secede From The U.S. After Trump Election,0.05097202584147453,0.01252850703895092,0.03150372579693794,0.014429422095417976,0.6059908866882324,0.24179741740226746,0.04277809336781502
429,The NRA Just Admitted It Was Always Lying About Obama Confiscating Guns,0.18000251054763794,0.19935177266597748,0.022368188947439194,0.003693008329719305,0.541713297367096,0.04056539759039879,0.012305822223424911
430,Republican Protester Says He Was Nearly Killed After Trump Says ‘Take Him Out’,0.052975840866565704,0.014799525961279869,0.5828367471694946,0.0015060037840157747,0.06004379317164421,0.2741831839084625,0.01365490909665823
431,"Former Miss Finland accuses Trump of sexual assault, bringing number of accusers to 12",0.21885795891284943,0.442514568567276,0.18976008892059326,0.001940589863806963,0.05765384063124657,0.07828982919454575,0.010983031243085861
432,United States  Reformation or Fracture?,0.05200103297829628,0.041637543588876724,0.10460042208433151,0.006766634993255138,0.7203980684280396,0.011489354074001312,0.0631069540977478
433,CETA: Canada Has Challenged The EU’s Chemical Regulations 21 Times,0.0249364972114563,0.01391714159399271,0.06523753702640533,0.009570043534040451,0.8320701718330383,0.011397849768400192,0.042870745062828064
434,Tiny Homes Banned In U.S. At Increasing Rate As Govt Criminalizes Sustainable Living,0.23893676698207855,0.25754258036613464,0.02675999142229557,0.0019361329032108188,0.13278689980506897,0.33236661553382874,0.009671056643128395
435,"Life: When These Third-Graders Saw Their Classmate Didn’t Have A Lunch, They Kept Feeding Him More And More Lunches Until He Clogged The Door And Got School Canceled",0.03140886873006821,0.2981165945529938,0.007839485071599483,0.004273001570254564,0.10279562324285507,0.5459131598472595,0.009653245098888874
436,Sex and the Presidential City,0.017291586846113205,0.04583695903420448,0.005621990654617548,0.04529636725783348,0.7516293525695801,0.031060747802257538,0.10326293110847473
437,The Guardian is Going Friggin Nuts Over Calais,0.034987494349479675,0.09547444432973862,0.08177714049816132,0.024456210434436798,0.6386548280715942,0.08564724028110504,0.03900262713432312
438,AUSTRIAN DISGRACE: No jail for Muslim migrant who dumped his own baby in the middle of the road after he got drunk and enraged,0.9352933764457703,0.04146510362625122,0.0012039706343784928,0.0006687284330837429,0.014396985061466694,0.004593993071466684,0.002377839293330908
439,The Modern History of Rigged US Elections,0.03755243122577667,0.06699320673942566,0.19621634483337402,0.004450920969247818,0.6196151375770569,0.012697490863502026,0.06247441843152046
440,STRANGE THING moving up Alaska’s Chena River caught on video,0.044675398617982864,0.04320826008915901,0.027338366955518723,0.0065973601303994656,0.5361059308052063,0.0056193917989730835,0.3364553153514862
441,President Obama’s Interview With Samantha Bee Will Have You Rolling On The Floor Laughing (VIDEO),0.00998378824442625,0.010231816209852695,0.0017117597162723541,0.7167367339134216,0.2143658697605133,0.007760377135127783,0.039209626615047455
442,"WHAT HAPPENED? In 2014, Quebec tried to pass a Charter that would have banned all religious attire in public, specifically to prevent Muslim women from hiding their faces",0.13564950227737427,0.029282482340931892,0.019603826105594635,0.0031041267793625593,0.4209272563457489,0.011104139499366283,0.3803286552429199
443,Election 2016 and the Growing Global Nuclear Threat,0.02703133039176464,0.008003662340342999,0.9130597710609436,0.004230991937220097,0.03304731473326683,0.007963426411151886,0.006663373671472073
444,Pentagon: No Plan ‘So Far’ For US Troops to Enter Mosul,0.07896382361650467,0.062447160482406616,0.15016865730285645,0.0030840709805488586,0.5048385262489319,0.18518085777759552,0.015316893346607685
445,Russian pianist Denis Matsuev terrorized in US for supporting Putin,0.0017891712486743927,0.0009357975795865059,0.9929541945457458,0.000653220689855516,0.0011299608740955591,0.0018413204234093428,0.0006963839987292886
446,Former GOP Representative Calls For Armed Insurrection (VIDEO),0.204382985830307,0.04311725124716759,0.5132337212562561,0.0035313733387738466,0.19932162761688232,0.029068130999803543,0.007344966288655996
447,Cop Versus Two Informed Teens who Refuse to Submit to an Unlawful Detainment,0.5892601609230042,0.1530575454235077,0.06252682954072952,0.0030264377128332853,0.1640557497739792,0.025624191388487816,0.0024491199292242527
448,Did Trump Make a “Secret Deal NOT To Prosecute Hillary” In Exchange for Her Concession?,0.12790067493915558,0.14698494970798492,0.21320265531539917,0.00328320125117898,0.4515823423862457,0.024125495925545692,0.0329207144677639
449,4 Truly Important Items for Your Post-Election List of Things to Protest,0.9033103585243225,0.022670716047286987,0.02894086204469204,0.005154038313776255,0.03187549486756325,0.00494570005685091,0.0031028955709189177
450,Public vs. Media on War,0.3099541664123535,0.11402706801891327,0.0164886936545372,0.004106247331947088,0.5248172283172607,0.018650658428668976,0.011955845169723034
451,Freedom Rider: Organizing in the Age of Hillary,0.05664084479212761,0.056297022849321365,0.09371669590473175,0.02626318857073784,0.7140927314758301,0.028399324044585228,0.02459023892879486
452,"As Crooked HIllary Investigation Reopens, Democrat Cities Push To Allow Illegal Immigrants Voting",0.19474273920059204,0.031282663345336914,0.4920671284198761,0.006515076383948326,0.23140005767345428,0.03478312864899635,0.00920927431434393
453,CNN Calls Sheriff Clarke A ‘Terrorist’ After Trump Considers Giving Him An Incredible New Job | EndingFed News Network,0.0030792730394750834,0.0005773435696028173,0.9888811707496643,0.0007463049259968102,0.0023026098497211933,0.001472362200729549,0.0029408070258796215
454,Town in Wisconsin Passes Law That Fines Parents of Bullies,0.18175019323825836,0.4261668622493744,0.020890356972813606,0.006349031813442707,0.27509623765945435,0.08059898018836975,0.00914840493351221
455,FBI Investigating New Clinton Emails - The Onion - America's Finest News Source,0.03521483391523361,0.03083779662847519,0.2511381208896637,0.1492520123720169,0.34853413701057434,0.01995348185300827,0.165069580078125
456,Euro-Russian Mars Lander May Have Exploded Due to Software Glitch,0.07562264800071716,0.06377159804105759,0.06853888928890228,0.003777890233322978,0.36965659260749817,0.36944901943206787,0.049183279275894165
457,The Limitations of Randomised Controlled Trials,0.034868285059928894,0.02074657566845417,0.017714032903313637,0.010091972537338734,0.8455197811126709,0.013598397374153137,0.0574609711766243
458,Shallow 5.4 magnitude earthquake rattles central Italy; shakes buildings in Rome,0.002391544636338949,0.0029170855414122343,0.970657229423523,0.0012071155942976475,0.0038428809493780136,0.003127766540274024,0.015856359153985977
459,Trumps Hollywood Walk of Fame star Destroyed with a Sledgehammer and Pick,0.5979344844818115,0.019111264497041702,0.08411368727684021,0.003686213167384267,0.10548851639032364,0.1520136296749115,0.03765222057700157
460,Refugee Resettlement Watch: Swept Away In North Carolina,0.008254216983914375,0.005957100074738264,0.05231228098273277,0.0032171362545341253,0.11210037022829056,0.791193962097168,0.02696492150425911
461,November Kale,0.049865856766700745,0.091439388692379,0.0620989166200161,0.14318574965000153,0.33184579014778137,0.24820666015148163,0.07335760444402695
462,300 US Marines Deployed To Norway Near Russian Border For First Time Since World War II,0.023205002769827843,0.009684965014457703,0.6748618483543396,0.024173440411686897,0.21834392845630646,0.012697418220341206,0.03703342750668526
463,Julian Assange: Why We Published What We Have on the US Elections,0.04191315546631813,0.011706986464560032,0.04650552570819855,0.008309193886816502,0.7489320635795593,0.012556169182062149,0.13007691502571106
464,Pakistan expels India diplomat in tit-for-tat move,0.7410926222801208,0.07116206735372543,0.02758963592350483,0.003936522640287876,0.12546631693840027,0.01749292016029358,0.013259872794151306
465,News Shot: Detroit Airport Uses New System To Control Travelers,0.011776141822338104,0.0029497400391846895,0.015199938789010048,0.015573989599943161,0.5229524374008179,0.02221689559519291,0.4093308448791504
466,Lawbreaking AirBnB At It Again: Sends Out Spam That Violates CAN-SPAM Act,0.43494749069213867,0.0756894052028656,0.016840709373354912,0.0037408771459013224,0.3233902156352997,0.12470143288373947,0.020689958706498146
467,"Comment on Entitled Customer Slams Restaurant On Yelp, What Happens Next Is Sheer Badassery by customize your own jerseys",0.05353737995028496,0.02414044365286827,0.00829239096492529,0.0113990418612957,0.4959103465080261,0.021401062607765198,0.3853193521499634
468,Exclusive: Foreign Isis Fighters Defend Mosul Frontline as Locals Flee,0.09234058111906052,0.01489261444658041,0.05482172220945358,0.22715799510478973,0.5585247278213501,0.04213188216090202,0.010130497626960278
469,The President Of The United States of America: Donald J. Trump,0.032135412096977234,0.016891248524188995,0.07240837067365646,0.03340376541018486,0.6604718565940857,0.049031298607587814,0.13565808534622192
470,Michael Bloomberg Names Technological Unemployment as the Next Administration’s “Greatest Conundrum”,0.03854120522737503,0.038453031331300735,0.43111947178840637,0.005021877121180296,0.41003286838531494,0.04207213222980499,0.034759409725666046
471,Two Points About the Hillary Clinton Email Fiasco,0.5224442481994629,0.18217405676841736,0.01630573347210884,0.0037625939585268497,0.16481053829193115,0.10303210467100143,0.0074707684107124805
472,IT Firm Wins $63Mln US Army Contract in South Korea - NCI,0.022416861727833748,0.0048166378401219845,0.0037592498119920492,0.2575870156288147,0.6081247925758362,0.01887676492333412,0.08441871404647827
473,"Wall Street, Hollywood, The Media And SJWs Fail To Stop Donald Trump From Becoming America’s 45th President",0.21987608075141907,0.07949720323085785,0.15071868896484375,0.006230317056179047,0.47263064980506897,0.035693537443876266,0.03535354882478714
474,"650,000 Emails Found On Anthony Weiner’s Laptop; DOJ Blocked Foundation Probe",0.08903596550226212,0.022592050954699516,0.03124123439192772,0.0024205616209656,0.34385743737220764,0.34483155608177185,0.1660211831331253
475,Election’s Rape And Sexual Assault Accusations Need to Be Taken Seriously,0.05193345993757248,0.1174948439002037,0.40399718284606934,0.0024788405280560255,0.13401205837726593,0.28408190608024597,0.0060016075149178505
476,It Turns Out Trump Put off Investigators for 6 Months While He Destroyed Emails,0.572615385055542,0.1394229531288147,0.021751010790467262,0.0022670237813144922,0.15761639177799225,0.07029170542955399,0.036035578697919846
477,Russian Navy Moves Guided Missile Ships to Baltic,0.03070025146007538,0.012259013019502163,0.08164698630571365,0.008391312323510647,0.8065060973167419,0.015221629291772842,0.04527466744184494
478,BRICS Countries to Invest $500 Million in Russian Gold Deposit - Kira Egorova,0.025235122069716454,0.009192216210067272,0.028862083330750465,0.3113293945789337,0.43878963589668274,0.02172272838652134,0.1648687869310379
479,Hybrid Wars 8. Strategies Against Africa – Introduction,0.02763187326490879,0.014554040506482124,0.04259901121258736,0.008524094708263874,0.8726783990859985,0.012656373903155327,0.02135617285966873
480,We’re All Going To Lose On November 8th: Get Prepped With This Post-Election Chaos Checklist (VIDEO),0.014719254337251186,0.012326452881097794,0.03445184603333473,0.005465962458401918,0.43551644682884216,0.45820164680480957,0.039318379014730453
481,HIV ‘Cure’ Almost Complete after Scientists Remove Virus’s DNA from Living Tissue,0.03149354085326195,0.20838914811611176,0.08161717653274536,0.004727379884570837,0.617114245891571,0.04187437519431114,0.014784231781959534
482,Vortex Structured Water [Video],0.01806526817381382,0.04675711691379547,0.006682074163109064,0.009759348817169666,0.8865085244178772,0.007085603661835194,0.025142056867480278
483,Getting 10 Minutes of Sunlight Per Day Can Stop Depression,0.010524306446313858,0.023181676864624023,0.00590319000184536,0.18463093042373657,0.6221438646316528,0.13306422531604767,0.020551802590489388
484,AUSTRIA: Freedom Party leader calls Chancellor Angela Merkel the “most dangerous woman in Europe”,0.1363229900598526,0.01701492629945278,0.8265160918235779,0.00100757647305727,0.011924957856535912,0.003738297615200281,0.003475059987977147
485,The Sex Scandal That Could Change The Election,0.07400767505168915,0.24453748762607574,0.5416326522827148,0.007860315032303333,0.057047419250011444,0.060112614184617996,0.01480182632803917
486,OFF TOPIC: Unlike Muslims…horses actually do have a sense of humor,0.01449799258261919,0.04129510745406151,0.0012471730588003993,0.4062822163105011,0.5009954571723938,0.008467717096209526,0.02721443399786949
487,This Irish TV channel killed their weather presenter for Halloween,0.2627757787704468,0.6267489790916443,0.03242313489317894,0.0012940654996782541,0.01092593278735876,0.06098059564828873,0.004851475823670626
488,Scientists Claim To Have Found 234 Alien Civilizations,0.024438537657260895,0.006579963490366936,0.006955999415367842,0.02200182154774666,0.875361979007721,0.005778719671070576,0.058882974088191986
489,I Am A Syrian Living in Syria: “It was Never a Revolution nor a Civil War. The Terrorists are sent by your Government”,0.025088684633374214,0.004201707895845175,0.9509404301643372,0.00159020337741822,0.012073150835931301,0.0042977482080459595,0.001807946478947997
490,Baby Bonds: A Plan for Black/White Wealth Equality Conservatives Could Love?,0.01250216830521822,0.004895811900496483,0.008944125846028328,0.08028553426265717,0.7963545918464661,0.029532646760344505,0.06748506426811218
491,Two-time world champion in kickboxing killed in Moscow. Video,0.008296952582895756,0.005165592767298222,0.0035989328753203154,0.0012779443059116602,0.01910690777003765,0.9518733024597168,0.010680357925593853
492,"Death of millions of Yemenis in the ""forgotten war""",0.06640681624412537,0.19457754492759705,0.03567584231495857,0.002499382011592388,0.24853244423866272,0.43934646248817444,0.012961480766534805
493,Texas county switches to 'emergency paper ballots',0.016490520909428596,0.009800653904676437,0.11190897971391678,0.0027643591165542603,0.7808049917221069,0.03703863173723221,0.04119185358285904
494,"Police Family Fakes Robbery, Vandalizes Own Home to Blame it On Black Lives Matter",0.6638728976249695,0.0695776417851448,0.06442369520664215,0.0016675846418365836,0.09448997676372528,0.0978790819644928,0.008089142851531506
495,What DNC Donors REALLY think of African Americans,0.03135943040251732,0.03082805499434471,0.0044074999168515205,0.004286116920411587,0.5349645614624023,0.0037531848065555096,0.3904011845588684
496,Leaked email shows Monsanto Executive V.P. invited to 'Hillraiser' fundraiser to put Clinton into the White House for Monsanto's benefit,0.03330216556787491,0.02417404018342495,0.021825013682246208,0.054996415972709656,0.7258626818656921,0.014571862295269966,0.12526783347129822
497,Clintons Are Under Multiple FBI Investigations as Agents Are Stymied,0.0265980027616024,0.01256898045539856,0.7048099040985107,0.0014300140319392085,0.05358000099658966,0.1969906985759735,0.004022480454295874
498,"First Iraqi Troops Enter Mosul, But Fighting Remains Largely in Suburbs",0.08609502017498016,0.07158295810222626,0.5072056651115417,0.0035544196143746376,0.2390391081571579,0.06354888528585434,0.028973927721381187
499,SHOCK VIDEO : Hillary Needs Help Climbing ONE SINGLE STEP in Florida – TruthFeed,0.0356224924325943,0.14161905646324158,0.04205691069364548,0.004768694285303354,0.4788132607936859,0.055893611162900925,0.241225928068161
500,Climate Engineering And Cryosphere Collapse,0.06082417815923691,0.03182273730635643,0.3926972448825836,0.005762798245996237,0.3219975531101227,0.1018497422337532,0.085045725107193
501,Donald Trump Wins The Presidency In Historic Mandate Victory As Hillary Clinton Concedes,0.021523868665099144,0.005421522073447704,0.013456501066684723,0.09719771891832352,0.7918897271156311,0.014364693313837051,0.056146007031202316
502,"Illegal Thug Returns After Deported Twice, Gives Sick ‘Gift’ To Girlfriend",0.046031855046749115,0.11355406790971756,0.012449666857719421,0.008350817486643791,0.059174925088882446,0.7567646503448486,0.0036740005016326904
503,A brutal spoof advert for the new Macbook that highlights everything it doesn’t have,0.4371701180934906,0.4284346401691437,0.1104336827993393,0.0023869608994573355,0.007369482424110174,0.006693114526569843,0.007512123789638281
504,"Politico Tries to Destroy Trump, But It Backfires IMMEDIATELY",0.616847038269043,0.04392671585083008,0.02660161256790161,0.0028656069189310074,0.15956053137779236,0.14533504843711853,0.004863375797867775
505,ICE Agent Commits Suicide in NYC; Leaves Note Revealing Gov’t Plans to Round-up & DISARM Americans During Economic & Bank Collapse | EndingFed News Network,0.06254217773675919,0.007875477895140648,0.255095899105072,0.0020819043274968863,0.026197535917162895,0.6054080724716187,0.040798965841531754
506,Gold prices on the way to all-time highs,0.015230046585202217,0.006751698907464743,0.02389383874833584,0.05523420497775078,0.5279813408851624,0.012315607629716396,0.35859331488609314
507,Republicans in Congress are ready for Hillary as they prepare for new probes into Clinton Foundation,0.009635363705456257,0.0035583877470344305,0.025714782997965813,0.008708084002137184,0.9314876794815063,0.0036454175133258104,0.017250386998057365
508,Puh-LEEZE! DOJ’s ‘policy’ reminder to FBI is shameless (especially considering THIS) – twitchy.com,0.1762567013502121,0.5491063594818115,0.00913431216031313,0.024399686604738235,0.18006590008735657,0.01313200406730175,0.04790507256984711
509,Show biz: Business and breakthroughs,0.01279972679913044,0.005362937226891518,0.014824191108345985,0.09043051302433014,0.47658035159111023,0.007015657145529985,0.3929866552352905
510,"New Company Aims To Explore Intersection Of Technology, Other Thing - The Onion - America's Finest News Source",0.010443813167512417,0.05230388790369034,0.004736307077109814,0.2695227563381195,0.5508000254631042,0.018645651638507843,0.09354759007692337
511,When Will It End? Police Clash with Pipeline Protesters,0.2071099430322647,0.004696161951869726,0.7527541518211365,0.0019530522404238582,0.015796327963471413,0.012473046779632568,0.005217207130044699
512,A List of Best Password Managers Offering Both Free and Premium Services,0.005980669520795345,0.0033747695852071047,0.0018276727059856057,0.03714701905846596,0.894416868686676,0.0043953233398497105,0.052857715636491776
513,New bionic eye implant connects directly to brain,0.018012261018157005,0.038177426904439926,0.03466843441128731,0.018741780892014503,0.61503005027771,0.10834374278783798,0.16702628135681152
