,headline,anger,disgust,fear,joy,neutral,sadness,surprise
799,"AP: Pence 'Beside Himself,' Wife Enraged Over Trump Remarks",0.983258843421936,0.005379885900765657,0.0016797457356005907,0.00040570972487330437,0.0042530689388513565,0.0033290493302047253,0.0016935764579102397
800,Is GOP establishment learning to like Donald Trump? (+video),0.009559567086398602,0.00833993498235941,0.004707663785666227,0.01603846251964569,0.9164209961891174,0.003832875983789563,0.041100483387708664
801,John Kerry Says It's Unclear Whether Iran Deal Is Within Reach,0.033998943865299225,0.02255917154252529,0.26900988817214966,0.007131159771233797,0.4803359806537628,0.16508696973323822,0.02187787927687168
802,Syria's war: How did we get here?,0.08292577415704727,0.016797199845314026,0.31132686138153076,0.0030692804139107466,0.1253567337989807,0.032430004328489304,0.42809417843818665
803,Shady accounting underpins Trump’s wealth,0.04884912073612213,0.867234468460083,0.03885252773761749,0.0021017517428845167,0.022568203508853912,0.016279663890600204,0.00411435728892684
804,What's really behind Clinton's Benghazi grilling?,0.2888660728931427,0.1815384030342102,0.07444517314434052,0.0025975124444812536,0.3534911870956421,0.011474535800516605,0.08758706599473953
805,South Korean naval vessel fires warning shots near North Korean patrol amid high tension,0.06129899248480797,0.008773710578680038,0.8925651907920837,0.0026060256641358137,0.020805830135941505,0.01032169722020626,0.0036284816451370716
806,OnPolitics | 's politics blog,0.015487262979149818,0.004504247102886438,0.0033214229624718428,0.01420779898762703,0.8943092226982117,0.02770502120256424,0.04046500846743584
807,New Poll Finds Donald Trump Almost Caught Up with Hillary Clinton,0.019132310524582863,0.0162797961384058,0.6759426593780518,0.003574514063075185,0.1877196729183197,0.05050021782517433,0.04685065150260925
808,Clinton emails on trade deal held until after election - Video,0.014651386067271233,0.013176888227462769,0.012760065495967865,0.010203797370195389,0.8883303999900818,0.016642719507217407,0.044234734028577805
809,How Republicans will choose the next speaker,0.010679492726922035,0.010573728010058403,0.011177938431501389,0.00439654104411602,0.9132857322692871,0.010149523615837097,0.039737019687891006
810,"Obama: For All The Things Republicans Blame Me For, Getting Blamed For Rise Of Donald Trump Is ""Novel""",0.5298282504081726,0.24087418615818024,0.012144505977630615,0.0020867835264652967,0.12083949148654938,0.07793393731117249,0.016292860731482506
811,The real reason the State Dept is Twitter fighting with the NY Times about Iran,0.4488619565963745,0.012652917765080929,0.02645736001431942,0.005955785047262907,0.41071468591690063,0.026970410719513893,0.06838689744472504
812,Cruz's Methodical Delegate Strategy Narrows Trump's Path To GOP Nomination,0.05362752452492714,0.02956390753388405,0.3918062150478363,0.00869070179760456,0.4049108624458313,0.08741139620542526,0.02398938313126564
813,Obama To Limit Police Acquisition Of Some Military-Style Equipment,0.05624372139573097,0.031351424753665924,0.02374168112874031,0.0033170885872095823,0.8415513038635254,0.028138022869825363,0.015656614676117897
814,"Cable news is in trouble, and it’s more about the news than the cable",0.030208682641386986,0.038906749337911606,0.324615478515625,0.003998792730271816,0.15082533657550812,0.4364300072193146,0.01501491293311119
815,Ryan flexes muscles in Ways and Means showdown,0.08642062544822693,0.06271971762180328,0.01565740443766117,0.012431040406227112,0.7891488671302795,0.015035322867333889,0.018587058410048485
816,Immigration Bill Slow to Stir Foes' Passion,0.10318752378225327,0.030335312709212303,0.01417348999530077,0.008739919401705265,0.7008237838745117,0.12350831180810928,0.019231675192713737
817,Obama vetoes Keystone XL pipeline bill,0.30115196108818054,0.1393176019191742,0.043810758739709854,0.006482630502432585,0.3806968331336975,0.08736860752105713,0.04117150232195854
818,Iraq says it bombed Islamic State leader's convoy,0.27816042304039,0.1157039925456047,0.4677833020687103,0.0025256709195673466,0.03163009136915207,0.08870231360197067,0.015494325198233128
819,Koch Groups To Spend Nearly $1 Billion On 2016,0.03548777475953102,0.03074032999575138,0.009654627181589603,0.050048258155584335,0.5726684927940369,0.029809867963194847,0.2715907692909241
820,"If Guns Make Us Safer, Why Not Let Them Into the U.S. Capitol?",0.04414872080087662,0.018774691969156265,0.7508779764175415,0.0027037817053496838,0.1608133614063263,0.01150872465223074,0.01117277517914772
821,5 facts about consistent conservatives,0.013298195786774158,0.003645125310868025,0.0036153222899883986,0.023399019613862038,0.9199618697166443,0.00288563990034163,0.033194784075021744
822,Would Earth Day’s creator have celebrated this Earth Day?,0.010030900128185749,0.013612823560833931,0.0018639720510691404,0.03222202882170677,0.739585280418396,0.014186352491378784,0.1884985715150833
823,"Behind anti-Trump protests, worries that America's promise has dimmed (+video)",0.030629819259047508,0.0010976236080750823,0.9495155215263367,0.00356350583024323,0.003711721859872341,0.009105825796723366,0.0023759924806654453
824,The College Loan Bombshell Hidden in the Budget,0.13542921841144562,0.08041960000991821,0.0975639745593071,0.011013614013791084,0.1102278009057045,0.14389438927173615,0.4214513897895813
825,Trump Vows to Never Change: 'I Am Who I Am',0.04884156212210655,0.0740986093878746,0.21858224272727966,0.007953206077218056,0.5825470089912415,0.049258653074502945,0.01871868409216404
826,"Trump Campaign Bombs in Virginia, Again",0.18138638138771057,0.0262585636228323,0.2604886293411255,0.005471115466207266,0.3526519238948822,0.08282919228076935,0.09091420471668243
827,This Is What Making History Looks Like,0.013192059472203255,0.022470109164714813,0.007519531063735485,0.002885293448343873,0.9066394567489624,0.005537513177841902,0.04175606369972229
828,The full Ackbar: Right warns Obama war plan is a trap,0.03958934172987938,0.015280721709132195,0.7498049736022949,0.0028274315409362316,0.13599681854248047,0.04949856176972389,0.007002153433859348
829,Attacks on abortion providers have increased since the Planned Parenthood videos,0.9031186103820801,0.03162115067243576,0.03729073703289032,0.0007572012837044895,0.01345616951584816,0.00937799271196127,0.00437826756387949
830,Battle against Islamic State expands as Egypt bombs Libyan affiliate,0.22255538403987885,0.03795425593852997,0.6466361284255981,0.004860130604356527,0.056130606681108475,0.02574807032942772,0.006115399766713381
831,Fiorina rejects idea of 'affirmative action' in CNN debate change,0.01934501715004444,0.07231207937002182,0.3277817666530609,0.009797931648790836,0.5446442365646362,0.01751059852540493,0.008608434349298477
832,Israel votes: Netanyahu's last-ditch vow to his base – a dead peace process (+video),0.3470810055732727,0.2726951837539673,0.012158473022282124,0.004810429643839598,0.17999166250228882,0.17173659801483154,0.011526638641953468
833,"Clinton, Dems embrace Arquette's equal pay comment",0.013193816877901554,0.03056219033896923,0.001883192453533411,0.26384633779525757,0.671342134475708,0.00832850020378828,0.010843864642083645
834,White House Defends FBI Director Comey’s Integrity,0.3570389747619629,0.19332727789878845,0.06644296646118164,0.0035804640501737595,0.31519120931625366,0.054312560707330704,0.010106583125889301
835,TRUMP CALLED IT MONTHS AGO: Anthony Weiner threatens national security,0.06740695983171463,0.004217611625790596,0.9092456102371216,0.0010863884817808867,0.008857205510139465,0.005571918562054634,0.003614320419728756
836,US military commander: Russian military ‘far more capable’ than Soviet Union’s,0.02845275215804577,0.04063551500439644,0.02222522720694542,0.036016225814819336,0.5958606004714966,0.014820164069533348,0.2619895339012146
837,Don't underestimate Bernie Sanders,0.05227765813469887,0.013087218627333641,0.2233412265777588,0.011333287693560123,0.492458313703537,0.096101313829422,0.11140090227127075
838,The Latest On Paris Attack: Manhunt Continues; Brothers Were On No-Fly List,0.007299219258129597,0.00188366137444973,0.9584797620773315,0.0012287108693271875,0.017385786399245262,0.009525355882942677,0.004197427071630955
839,Clinton calls for 'common-sense' gun control after Charleston terrorist attack,0.027069080621004105,0.016588516533374786,0.707467257976532,0.007906108163297176,0.2094981074333191,0.025523165240883827,0.0059478008188307285
840,Ireland's historic vote for marriage equality prompts amazing Twitter celebration,0.011120630428195,0.00206776917912066,0.052029021084308624,0.6947160363197327,0.03190994635224342,0.004378390032798052,0.20377813279628754
841,James O’Keefe releases another Project Veritas video claiming Hillary Clinton campaign is “bird dogging”,0.2814766466617584,0.4377387464046478,0.16244390606880188,0.002540768589824438,0.0947292149066925,0.015530851669609547,0.005539808422327042
842,Unrelenting Ferguson protests pushed year of national change,0.9080412983894348,0.004077944438904524,0.05541261285543442,0.0011882997350767255,0.016019627451896667,0.00987571943551302,0.0053844754584133625
843,Bill Clinton suggests Trump slogan racist – but he used the same one,0.21482473611831665,0.4706485867500305,0.011162765324115753,0.0015817461535334587,0.2474210411310196,0.019218362867832184,0.035142846405506134
844,Court rejects Obama immigration plan. Executive abuse of power?,0.5338261723518372,0.27011650800704956,0.012479007244110107,0.0010416189907118678,0.14919032156467438,0.016586799174547195,0.01675959676504135
845,The big question about Hillary Clinton: What if the FBI is onto her?,0.0367915965616703,0.01025099866092205,0.8763362765312195,0.0021112957037985325,0.04221853241324425,0.008363681845366955,0.023927638307213783
846,John Boehner thanks God Cruz didn't win,0.012254437431693077,0.0104390699416399,0.0031034003477543592,0.0061440421268343925,0.10413288325071335,0.7483265995979309,0.11559953540563583
847,Why Trump's foreign policy resonates with Americans – to a point,0.021872425451874733,0.021703673526644707,0.007668090518563986,0.172257661819458,0.6742584109306335,0.0083012068644166,0.09393858909606934
848,Memo To Trump And Clinton: Use Tough Love To Win The Millennials,0.013902644626796246,0.011455854400992393,0.0234134029597044,0.01142810471355915,0.9160104990005493,0.016413196921348572,0.007376369088888168
849,How well-meaning political reformers are helping to elect President Trump,0.007431930396705866,0.003560007782652974,0.0029407383408397436,0.0506022609770298,0.8543460965156555,0.003657763358205557,0.07746117562055588
850,Hillary Clinton shatters $100M fundraising goal,0.7493395209312439,0.02820780500769615,0.03371793031692505,0.0016195914940908551,0.03932656720280647,0.11257211118936539,0.03521653264760971
851,The detente between Trump and Cruz is definitely over,0.028677495196461678,0.033211927860975266,0.05439503863453865,0.02272983267903328,0.7666357159614563,0.08375053852796555,0.010599406436085701
852,Inside the Trump-Bush melodrama: Decades of tension and discomfort,0.0441400520503521,0.2611459791660309,0.3343658149242401,0.012800995260477066,0.28293362259864807,0.061260223388671875,0.0033532665111124516
853,Rand Paul Supporters Walk Out Of Jeb Bush Speech,0.19184282422065735,0.1040782704949379,0.41898977756500244,0.002166205085813999,0.22813451290130615,0.039467986673116684,0.015320408158004284
854,Ryan on meeting with Trump: 'It’s important we don’t fake unifying',0.02816026471555233,0.023056678473949432,0.4728185534477234,0.008117510005831718,0.43817269802093506,0.0234482791274786,0.006226095836609602
855,Republicans' fear: 2 more years of gridlock,0.0026202548760920763,0.0013428927632048726,0.9756322503089905,0.001512492191977799,0.012084905989468098,0.0041025676764547825,0.002704584738239646
856,The Worst Case for Republicans: Trump Wins,0.028937073424458504,0.9418521523475647,0.003488187910988927,0.0008946752641350031,0.017380543053150177,0.006261033471673727,0.0011862767860293388
857,How America is quietly becoming a climate change leader,0.013331800699234009,0.012038103304803371,0.03064623475074768,0.005800796207040548,0.32679876685142517,0.008792350068688393,0.6025919914245605
858,Immigration Standoff May End With Another Congressional Punt,0.38918110728263855,0.06612569093704224,0.055451299995183945,0.0036248445976525545,0.2903800904750824,0.18587788939476013,0.009359094314277172
859,Donald Trump is failing at basically everything right now. This poll proves it.,0.11509730666875839,0.4672400951385498,0.01886555925011635,0.0031151846051216125,0.30709654092788696,0.0746329203248024,0.013952386565506458
860,"Pro-Trump, anti-Trump groups clash in San Diego",0.6783906817436218,0.017350807785987854,0.2686668038368225,0.003732331795617938,0.021434545516967773,0.004030997399240732,0.006393807474523783
861,"Liberal pundits blame Debbie Wasserman Schultz, not Bernie Sanders, for Democrats’ division",0.6464693546295166,0.10402559489011765,0.0032717380672693253,0.001399735570885241,0.17984245717525482,0.05815882235765457,0.006832254584878683
862,Sanders draws early support for White House bid from long-time union allies,0.018059080466628075,0.011731630191206932,0.004984069149941206,0.1818438023328781,0.7352165579795837,0.013803073205053806,0.03436177968978882
863,Why Trump’s warning of ‘rigged election’ isn’t credible,0.04307907447218895,0.01084932778030634,0.8131453990936279,0.0019086671527475119,0.09159834682941437,0.017133481800556183,0.022285718470811844
864,Jihadi John: The bourgeois terrorist,0.13692334294319153,0.10698042809963226,0.7155648469924927,0.002902934793382883,0.024733025580644608,0.008217749185860157,0.0046777017414569855
865,Don’t underestimate the power of Trump’s rage-fueled rise,0.8681060075759888,0.006653704680502415,0.014341026544570923,0.001854567788541317,0.0902605876326561,0.004917022306472063,0.013867081142961979
866,DNC Chair won't run for Senate in 2016,0.003892241045832634,0.008236763998866081,0.0044425493106245995,0.0035014774184674025,0.138223335146904,0.8310490846633911,0.010654590092599392
867,Donald Trump wasn’t so anti-Iraq war after all. Quelle surprise.,0.005333600100129843,0.0012328913435339928,0.0011721980990841985,0.008062959648668766,0.027210131287574768,0.004146855790168047,0.9528414011001587
868,The Daily 202: Why Trump sounded more like a strongman than a movement conservative,0.030634719878435135,0.016225939616560936,0.08872520178556442,0.005717954598367214,0.6244467496871948,0.009297691285610199,0.22495171427726746
869,Delegates face death threats from Trump supporters,0.00981017854064703,0.0015854710945859551,0.9814980030059814,0.000638676225207746,0.002873281016945839,0.0025489809922873974,0.001045473269186914
870,Hillary Clinton poised to reveal VP pick,0.013892073184251785,0.008906151168048382,0.19921374320983887,0.1410932093858719,0.5580911636352539,0.02008143439888954,0.058722227811813354
871,"As His Campaign Crumbles, Trump Is Spending His Day Fighting With MSNBC's Joe Scarborough",0.12522152066230774,0.022930890321731567,0.6018250584602356,0.002470172243192792,0.059979937970638275,0.18288064002990723,0.004691812209784985
872,How Hillary Clinton could win,0.021535463631153107,0.005815853364765644,0.07768473029136658,0.028093727305531502,0.5209545493125916,0.025671640411019325,0.32024407386779785
873,"Turkey, Russia Headed for a Military Face-Off?",0.21375702321529388,0.13249900937080383,0.21036909520626068,0.0036633035633713007,0.2929859161376953,0.0110172675922513,0.13570836186408997
874,Democrats weigh how to nudge Sanders out,0.15315671265125275,0.034947216510772705,0.5143803358078003,0.004550530109554529,0.21835725009441376,0.06291834264993668,0.011689525097608566
875,Trump's VP search enters frenzied phase,0.41534143686294556,0.009703264571726322,0.013243111781775951,0.08519921451807022,0.3427381217479706,0.01283545047044754,0.12093935161828995
876,Clinton Says She Was Wrong to Call Half of Trump Supporters ‘Deplorables’,0.1677587926387787,0.24668727815151215,0.01350636687129736,0.002101980848237872,0.5111081004142761,0.04860440641641617,0.010233043693006039
877,"In campaign chaos, Donald Trump shows his management style",0.16111838817596436,0.06932099908590317,0.2935209274291992,0.006204860284924507,0.3691783547401428,0.04507065564393997,0.0555858388543129
878,A harsh blow to small businesses: Opposing view,0.9089688658714294,0.05322137102484703,0.011210844852030277,0.0006269557634368539,0.006251222919672728,0.01592247746884823,0.003798223100602627
879,Sarah Palin endorses Donald Trump's presidential bid,0.028882618993520737,0.06801413744688034,0.01865866407752037,0.10538463294506073,0.3112594783306122,0.4604472815990448,0.007353232707828283
880,‘He’s Cuban. I’m Mexican.’: Can Rubio and Cruz connect with Latino voters?,0.009071034379303455,0.01464718859642744,0.011202502064406872,0.003298639552667737,0.9027306437492371,0.0029863882809877396,0.05606360360980034
881,Cruz Crushes Trump in Wyoming Republican Caucus,0.021790815517306328,0.015394809655845165,0.014258354902267456,0.0037746105808764696,0.9164855480194092,0.006935054436326027,0.021360671147704124
882,"William Weld: Never Mind Libertarianism, He's Running as Himself",0.03565675765275955,0.043553274124860764,0.007669620681554079,0.003143381094560027,0.8959938287734985,0.006526583340018988,0.007456605788320303
883,"Clinton makes history, declares win in Democratic race",0.014716261066496372,0.006067743990570307,0.009995454922318459,0.09987328946590424,0.6458768844604492,0.00818506721407175,0.21528524160385132
884,Cruz confronts pro-Trump protesters in Indiana: ‘He’s taking advantage of you’,0.7678169012069702,0.14121891558170319,0.06120242178440094,0.0011698455782607198,0.013330560177564621,0.008996318094432354,0.006265014875680208
885,U.S. officials optimistic they will close giant trade deal,0.003949905280023813,0.0009926988277584314,0.006148264277726412,0.9055904150009155,0.052409350872039795,0.0032619289122521877,0.027647394686937332
886,Hillary Clinton Attacks Donald Trump for Threatening to Sue Accusers,0.0755678117275238,0.004725510720163584,0.8989874124526978,0.0012805939186364412,0.010500547476112843,0.00656544417142868,0.0023728469386696815
887,"Cleveland police are out of control, say the feds. Now they're making a deal to change.",0.47142431139945984,0.12145638465881348,0.012272600084543228,0.002697292948141694,0.3387417793273926,0.01656491681933403,0.03684268891811371
888,"Donald Trump stands by Jeb Bush, George W. Bush 9/11 comments",0.009393627755343914,0.009206962771713734,0.01954975724220276,0.005172349512577057,0.9253101348876953,0.016981981694698334,0.01438512559980154
889,"Obama passes baton to Clinton, stirs up '3rd term' charges",0.5920965075492859,0.10461094975471497,0.04900007322430611,0.0034011423122137785,0.21344304084777832,0.031192587688565254,0.00625583715736866
890,Housing In 2015: Four Reasons For Optimism (And One For Worry),0.026427939534187317,0.009442126378417015,0.5524646043777466,0.00845111533999443,0.33422955870628357,0.05871846526861191,0.010266123339533806
891,"White House, NYT leave Bushes out of lead photos from Selma march",0.01115923561155796,0.012154106982052326,0.008463158272206783,0.003785296343266964,0.8925856947898865,0.042480453848838806,0.029372163116931915
892,Emotional Service Held At Charleston Church Days After Shootings,0.003997663035988808,0.013501772657036781,0.022152014076709747,0.05634775757789612,0.022766821086406708,0.8667359948158264,0.01449793390929699
893,5 amazing ways Pope Francis made Republicans squirm yesterday,0.003246401436626911,0.0066833109594881535,0.8814889788627625,0.009448142722249031,0.030377201735973358,0.003996866289526224,0.06475908309221268
894,Charlie Hebdo: The French magazine's long history of polarization (+video),0.09908191859722137,0.05602388456463814,0.08514884859323502,0.028801700100302696,0.572537899017334,0.041786473244428635,0.11661921441555023
895,Martin O’Malley is running for president — and on Elizabeth Warren's platform,0.01602003164589405,0.007872458547353745,0.0350734144449234,0.06139803305268288,0.817607581615448,0.030982499942183495,0.03104601800441742
896,What Hillary Clinton Needs to Tell Voters Who Don’t Want to Have a Beer With Her,0.021476903930306435,0.16365760564804077,0.038278862833976746,0.004265766590833664,0.7257155179977417,0.035334452986717224,0.011270853690803051
897,Rush Limbaugh is cooked: The stunning fall of the right’s angriest bloviator,0.4942745864391327,0.13752374053001404,0.009760469198226929,0.0753997191786766,0.12724341452121735,0.12328857183456421,0.03250950947403908
898,America’s looming freak show: How GOP control in 2015 will terrorize a nation – with no political repercussion,0.013920320197939873,0.00820541474968195,0.942391574382782,0.0024246058892458677,0.020280808210372925,0.0023389512207359076,0.010438372381031513
899,Russia plays down idea of coalition with West to strike ISIS in Syria,0.10665374994277954,0.04687123000621796,0.39619308710098267,0.00933032762259245,0.3792707920074463,0.05392756685614586,0.00775322737172246
900,Trump cuts off fundraising events for Republican Party,0.10378536581993103,0.028275327757000923,0.009321634657680988,0.00786592811346054,0.47294721007347107,0.3549436926841736,0.022860897704958916
901,Afghan intelligence officials confirm death of Taliban leader Mullah Omar,0.02487432397902012,0.02096734195947647,0.44790709018707275,0.009065119549632072,0.1629420518875122,0.28235676884651184,0.05188729614019394
902,Supreme Court throws out conviction for violent Facebook postings,0.8407360911369324,0.09477604180574417,0.010809125378727913,0.0016937082400545478,0.034459978342056274,0.013327638618648052,0.0041975644417107105
903,Obama oval office speech aims to reassure nation over terror threats,0.0011058427626267076,0.0006195497699081898,0.9843936562538147,0.005315220914781094,0.004976582247763872,0.0018661837093532085,0.0017230360535904765
904,How Planned Parenthood hoax avoids the truth,0.16304056346416473,0.11537456512451172,0.1127510741353035,0.0036438859533518553,0.5114272832870483,0.05439729988574982,0.03936534374952316
905,Strong organization helps Cruz dominate Colorado delegate hunt,0.02829282358288765,0.02937411144375801,0.014579763635993004,0.11747928708791733,0.7965145111083984,0.005920632276684046,0.00783881451934576
906,Donald Trump rages against the machine,0.9571654796600342,0.016393015161156654,0.004783415701240301,0.0005700561450794339,0.012705269269645214,0.007004752289503813,0.0013779650907963514
907,Delta State shooting: Shannon Lamb kills himself,0.11962916702032089,0.05370328947901726,0.1255224347114563,0.0013843547785654664,0.036830805242061615,0.6301776766777039,0.03275231271982193
908,Reid Won't Seek Re-Election,0.005865227896720171,0.004099006298929453,0.010237102396786213,0.01037660427391529,0.27254584431648254,0.6847472190856934,0.012128947302699089
909,4 Things To Watch At The First Presidential Debate,0.021199798211455345,0.03170214220881462,0.40471428632736206,0.1790425032377243,0.24050672352313995,0.007714828010648489,0.11511968076229095
910,"New snowstorm, new target: South under siege",0.3623242974281311,0.015364764258265495,0.30186596512794495,0.0028282650746405125,0.21338407695293427,0.05059247091412544,0.05364016070961952
911,Donald Trump: 'I will be a great unifier',0.02011936344206333,0.008721539750695229,0.07660883665084839,0.07088972628116608,0.8034540414810181,0.006489557679742575,0.013716969639062881
912,GOP to Trump: You crossed the line,0.21958166360855103,0.03571638837456703,0.010807192884385586,0.0027236936148256063,0.6809068918228149,0.01168839167803526,0.03857572376728058
913,This election is an unpopularity contest for the ages,0.05121606960892677,0.2919522523880005,0.02399768866598606,0.011399801820516586,0.5293009281158447,0.054020389914512634,0.0381128154695034
914,"As gas prices drops, states under increased pressure to hike taxes to replenish transportation funds",0.2112651765346527,0.03467870131134987,0.4941808879375458,0.004594873636960983,0.12847544252872467,0.11624971032142639,0.010555176064372063
915,"Christie, Fiorina suspend 2016 campaigns",0.08813221752643585,0.0323488675057888,0.01491195522248745,0.0028770132921636105,0.36423230171203613,0.4858487546443939,0.011648865416646004
916,Old rivals Obama and McCain tussle over Iran,0.6843852400779724,0.09573100507259369,0.021973421797156334,0.009030645713210106,0.15266767144203186,0.028452852740883827,0.007759094703942537
917,Congress in slow lane on auto safety,0.019634006544947624,0.018593905493617058,0.1272742599248886,0.0026687162462621927,0.7675827741622925,0.02187650091946125,0.042369816452264786
918,"Pressure Is On Trump, Sanders In Crucial Contests Tuesday",0.6080355644226074,0.012679469771683216,0.25943320989608765,0.002858501859009266,0.09229905158281326,0.015226572751998901,0.009467614814639091
919,Does Bernie Sanders really want to win? Three Democratic debate takeaways,0.08438893407583237,0.029952816665172577,0.03690943866968155,0.008413810282945633,0.5303319096565247,0.023305131122469902,0.28669795393943787
920,Rubio nabs key former Romney aide,0.2933771312236786,0.18794064223766327,0.012273524887859821,0.0016214686911553144,0.4516386091709137,0.04489599168300629,0.00825265422463417
921,ISIS claim responsibility for shooting at Texas Muhammad cartoon contest,0.6967320442199707,0.025519177317619324,0.13268788158893585,0.0031936734449118376,0.07871176302433014,0.053517043590545654,0.009638440795242786
922,#BlackLivesMatter: Why movement is its own worst enemy,0.6221004724502563,0.011823358945548534,0.3491783142089844,0.002584948670119047,0.001463402179069817,0.010463991202414036,0.002385485917329788
923,Clinton is banking on the Obama coalition to win,0.009712707251310349,0.010703518986701965,0.014330863952636719,0.07125390321016312,0.8765918612480164,0.006130312103778124,0.01127683836966753
924,"Mike Brown anniversary: Arrests, state of emergency",0.028559193015098572,0.006412079092115164,0.3142836093902588,0.004685469903051853,0.24679814279079437,0.3089401423931122,0.090321384370327
925,"Obama Touts 2015 Successes, Sets 2016 Goals",0.021616369485855103,0.032538510859012604,0.00282796542160213,0.020336246117949486,0.8687784075737,0.03294016420841217,0.020962387323379517
926,Prisoner in van heard “banging against walls.”,0.007435623090714216,0.09819971024990082,0.8820540308952332,0.0007855515577830374,0.0025063154753297567,0.002807565499097109,0.006211187690496445
927,Carly Fiorina announces presidential bid,0.009367819875478745,0.002800210379064083,0.021552305668592453,0.49727338552474976,0.30187422037124634,0.027006732299923897,0.1401253640651703
928,Parents Of American Woman Held By ISIS Say They Have Been Notified Of Her Death,0.011454733088612556,0.021315963938832283,0.048945143818855286,0.002067777095362544,0.13027778267860413,0.771714985370636,0.01422365102916956
929,Obama's long-view foreign policy: why he thinks the US can bend the arc of history,0.03369635343551636,0.020742792636156082,0.0645541250705719,0.005923637188971043,0.7772860527038574,0.01603158749639988,0.08176545798778534
930,Jill's dilemma,0.028046268969774246,0.044014427810907364,0.3152296543121338,0.003802118357270956,0.48843735456466675,0.10827437788248062,0.012195704504847527
931,Why California's drought hasn't sent food prices soaring,0.1539682298898697,0.03733853995800018,0.07119559496641159,0.0024672397412359715,0.33388006687164307,0.2752113938331604,0.1259389966726303
932,Super Tuesday Brings Harsh Light And Heartaches On The Morning After,0.01889924518764019,0.12994937598705292,0.07210112363100052,0.025223370641469955,0.25615394115448,0.48576316237449646,0.011909808963537216
933,Where do strained U.S.-Israeli relations go after Netanyahu’s victory?,0.4177723824977875,0.07999679446220398,0.027871591970324516,0.0031252396292984486,0.3302524983882904,0.1279355138540268,0.013045896776020527
934,How Donald Trump blindsided the GOP: Inside the uprising the establishment never imagined — and didn’t see coming,0.311832457780838,0.04427357390522957,0.2710955739021301,0.0023891697637736797,0.055760204792022705,0.029521258547902107,0.28512775897979736
935,Inside Marco’s Hollow Campaign,0.012651065364480019,0.013928468339145184,0.04585381969809532,0.007628747262060642,0.833185076713562,0.014878314919769764,0.07187444716691971
936,Obamacare Enrollees Anxiously Await Supreme Court Decision That Threatens Their Coverage,0.009980359114706516,0.0017895300406962633,0.9684863090515137,0.0015078762080520391,0.011060317046940327,0.003639848669990897,0.0035355836153030396
937,"Trump and Sanders win: We are witnessing a full scale revolt, America",0.5363529324531555,0.017240576446056366,0.2761533260345459,0.0055670724250376225,0.13393281400203705,0.005723700392991304,0.02502959966659546
938,Does Kerry want an Iran deal too much?,0.09201179444789886,0.14027337729930878,0.02122017741203308,0.0020378180779516697,0.5878809094429016,0.024819765239953995,0.13175614178180695
939,Russia May Deny LGBT Driver's Licenses,0.33823826909065247,0.28814375400543213,0.07554978132247925,0.003322676056995988,0.2070067673921585,0.081305593252182,0.006433110684156418
940,"Cruz, Trump and Rubio win in Iowa. And now we know who the losers are, too...",0.009416254237294197,0.0075485724955797195,0.0016103442758321762,0.03191608935594559,0.8364948630332947,0.016762085258960724,0.09625177085399628
941,Black faith is under attack: How to make sense of white supremacy’s Charleston crimes,0.06096179038286209,0.012893064878880978,0.8648337721824646,0.0008180341683328152,0.03587691858410835,0.017202535644173622,0.007413861341774464
942,Bashar al-Assad is losing ground in Syria,0.10986926406621933,0.2906053066253662,0.11542543023824692,0.0023323851637542248,0.16705329716205597,0.30570074915885925,0.009013606235384941
943,Q&A: key questions about EgyptAir flight MS804,0.03114212304353714,0.0038553569465875626,0.03384699672460556,0.007588062435388565,0.829283595085144,0.010787870734930038,0.08349603414535522
944,"To grow the economy, grow small businesses: Bloomberg & Buffett",0.01272192969918251,0.004037102684378624,0.0059966049157083035,0.12960989773273468,0.7895472049713135,0.002992085414007306,0.05509520322084427
945,Turkey expands anti-Islamic State campaign,0.07461733371019363,0.011812105774879456,0.779522180557251,0.006047186441719532,0.10540874302387238,0.008681274019181728,0.013911135494709015
946,How the swing voter went extinct,0.0498984232544899,0.0582980141043663,0.09983780980110168,0.0027693414594978094,0.4798075556755066,0.07396845519542694,0.235420361161232
947,How come the US keeps killing ISIS No. 2s?,0.4153146743774414,0.05206753686070442,0.01455363817512989,0.0014078379608690739,0.04282970726490021,0.020374497398734093,0.45345214009284973
948,Loretta Lynch becomes first African-American woman AG.,0.025813458487391472,0.07454167306423187,0.07877004891633987,0.03347507491707802,0.6531186699867249,0.02148520015180111,0.11279592663049698
949,"Clinton is close, but Sanders not ready to give up",0.008954208344221115,0.008440480567514896,0.018879706040024757,0.004071245435625315,0.2906688451766968,0.6062451601028442,0.06274041533470154
950,Picking Mike Pence Really Was A Grand Slam For Donald Trump,0.14745385944843292,0.08114249259233475,0.054105207324028015,0.04391596466302872,0.5435076951980591,0.026895485818386078,0.10297933965921402
951,Republicans Very Troubled By Clinton Donors See No Conflict With Their Own Dark Money,0.007249070797115564,0.015540738590061665,0.7522753477096558,0.002891533076763153,0.02969597466289997,0.1882357895374298,0.004111551214009523
952,"Suicide Blast at Park Leaves More Than 50 Dead in Lahore, Pakistan",0.037714093923568726,0.008592781610786915,0.03530105575919151,0.0029986221343278885,0.03879165276885033,0.861701488494873,0.01490022148936987
953,Why Carly Fiorina is on a media blitz,0.11319936811923981,0.0141166215762496,0.0774414986371994,0.0021139634773135185,0.15464720129966736,0.015836119651794434,0.6226452589035034
