,headline,anger,disgust,fear,joy,neutral,sadness,surprise
640,Guilty Verdict Returned In 'American Sniper' Murder Trial,0.3617091476917267,0.1538587510585785,0.0703665092587471,0.005054935347288847,0.1737113893032074,0.22432264685630798,0.010976591147482395
641,"As Marco Rubio rises, GOP rivals are reluctant to take him on directly",0.006159018725156784,0.01269571017473936,0.8780729174613953,0.0023748937528580427,0.08910917490720749,0.005563474725931883,0.006024923175573349
642,Trump Will Skip GOP Debate As Feud With Fox News Boils Over,0.04718654230237007,0.023218050599098206,0.004571845289319754,0.0026954333297908306,0.04953974485397339,0.8690342903137207,0.003754109377041459
643,The Dark Agenda Behind Globalism And Open Borders,0.0283138956874609,0.012161447666585445,0.19000421464443207,0.008764633908867836,0.679069995880127,0.012400299310684204,0.06928554177284241
644,Re: 22 Reasons Why Starting World War 3 In The Middle East Is A Really Bad Idea,0.21807600557804108,0.08114293962717056,0.5386523604393005,0.003452306380495429,0.039652269333601,0.09826058149337769,0.020763462409377098
645,"Fifteen years after NATO bombings, Montenegro wants to join NATO",0.016176678240299225,0.011291761882603168,0.055303193628787994,0.40938258171081543,0.3404509425163269,0.1063087210059166,0.06108616292476654
646,"Parts Of Patriot Act Expire, Even As Senate Moves On Bill Limiting Surveillance",0.09788047522306442,0.1144825890660286,0.11735238879919052,0.010814258828759193,0.6261690855026245,0.017636796459555626,0.015664419159293175
647,"US charges 61 with India-based scam involving 15,000 victims",0.21640998125076294,0.026837894693017006,0.12998610734939575,0.006793575827032328,0.4644211530685425,0.13840623199939728,0.017145033925771713
648,US: Kurdish Troops Will Be Involved in Invading ISIS Capital of Raqqa,0.15484435856342316,0.07344625145196915,0.31593742966651917,0.0059401411563158035,0.15461033582687378,0.2758715748786926,0.01934988424181938
649,Kasich: Voters Are ‘Starting to Pay Attention’,0.0211140438914299,0.01715671643614769,0.011110986582934856,0.005889986176043749,0.8922004699707031,0.00978467334061861,0.042743220925331116
650,Michael Moore Owes Me $4.99,0.008523213677108288,0.01200844720005989,0.010979927144944668,0.01726018264889717,0.4923913776874542,0.3691888451576233,0.08964809030294418
651,"A ""Gesture of Thanks"": Turkey arrests terrorists for extradition to Russia",0.07774035632610321,0.1335860788822174,0.01480133831501007,0.10464578121900558,0.654717206954956,0.006024394184350967,0.008484878577291965
652,Jack Heart: LUCIFER in the Temple of the Dog,0.015630295500159264,0.05735192820429802,0.018296824768185616,0.031206348910927773,0.8151822686195374,0.042381174862384796,0.019951216876506805
653,President Obama really really really really hates Maureen Dowd,0.550261378288269,0.3037731647491455,0.004619750659912825,0.002813042374327779,0.06117188185453415,0.06274532526731491,0.014615494757890701
654,U.S. Congressional Delegation travels to Cuba this weekend,0.0046137976460158825,0.010843050666153431,0.01946527697145939,0.06515826284885406,0.7747542858123779,0.07010101526975632,0.05506424233317375
655,How Democrats killed Obama's college savings plan,0.7631883025169373,0.06292208284139633,0.016565658152103424,0.0012940304586663842,0.04956042021512985,0.08784536272287369,0.01862417906522751
656,Clinton Takes First Step To Dispel Doubts About Candidacy,0.021195102483034134,0.19682227075099945,0.25700050592422485,0.0037052123807370663,0.3551834523677826,0.1395280957221985,0.02656528912484646
657,Guardian Front Page: “A 16-Year-Old Migrant Cries…”,0.041643012315034866,0.4868708848953247,0.003210128517821431,0.0036895761732012033,0.06102808192372322,0.392371267080307,0.011187013238668442
658,Restaurant Chain Tim Hortons Blocks Independent Journalist’s Website on WiFi,0.011110436171293259,0.006432723253965378,0.008325230330228806,0.006393520161509514,0.8743557929992676,0.024645714089274406,0.06873662024736404
659,Why raising the Social Security retirement age really does hurt the poor the most,0.06561051309108734,0.042575158178806305,0.013468693010509014,0.003641849849373102,0.14288505911827087,0.6816094517707825,0.05020924285054207
660,Afghanistan: 19 die in air attacks on hospital; U.S. investigating,0.015123039484024048,0.008840611204504967,0.06744679063558578,0.0018251272849738598,0.035138633102178574,0.8505874872207642,0.02103826403617859
661,Trump Makes Last-Minute Push To Appeal To Whites - The Onion - America's Finest News Source,0.01698118820786476,0.10139623284339905,0.006732541136443615,0.30473044514656067,0.49759867787361145,0.023198755457997322,0.049362167716026306
662,A new 9/11 memorial to Flight 93: ‘Our loved ones left a legacy for all of us’,0.004909361246973276,0.0029649098869413137,0.011317194439470768,0.5444799661636353,0.291170209646225,0.0679541826248169,0.0772041529417038
663,Fact checking the fourth round of GOP debates,0.010725385509431362,0.008231130428612232,0.009455442428588867,0.005192719865590334,0.8893806338310242,0.0037574421148747206,0.07325731217861176
664,OnPolitics | 's politics blog,0.01548727322369814,0.004504247568547726,0.003321418771520257,0.014207799918949604,0.8943093419075012,0.027704956009984016,0.04046494513750076
665,CLINTON CAMPAIGN COOPERATED WITH POLITICO ON ‘DEMYSTIFYING’ HUMA ABEDIN,0.28638461232185364,0.1642094999551773,0.01175627950578928,0.0038765291683375835,0.5184244513511658,0.008667463436722755,0.0066812122240662575
666,What I Learned From Speaking to an R.N.C. Attendee From Every State,0.00940847210586071,0.01866763085126877,0.014234713278710842,0.016053862869739532,0.8963409066200256,0.008370654657483101,0.036923691630363464
667,Zakharova: Kiev's talk of an armed OSCE mission is disinformation,0.30732983350753784,0.5013746619224548,0.042069196701049805,0.002037396188825369,0.10390524566173553,0.031596437096595764,0.011687250807881355
668,"Final votes on Patriot Act, trade deal bill set dramatic stage for Congress’ return",0.023059731349349022,0.004702238366007805,0.17665712535381317,0.1010851189494133,0.5694363117218018,0.009373647160828114,0.1156858280301094
669,Don’t write Donald Trump’s political obituary just yet: Why surging Ben Carson looks like a flavor of the month,0.019651666283607483,0.025481397286057472,0.013257968239486217,0.0034713326022028923,0.8881562352180481,0.003651899052783847,0.0463295541703701
670,Manny Pacquiao's Son Dead? Report Says Jimuel Pacquiao Dies Of Asthm Complications - Morning News USA,0.002860770793631673,0.004352611489593983,0.009400926530361176,0.001349535770714283,0.03832295536994934,0.91731858253479,0.026394622400403023
671,Hillary Clinton's Postapocalyptic Hellscape Plan??,0.04910079389810562,0.01413813978433609,0.7065747380256653,0.005182289518415928,0.12133843451738358,0.016286447644233704,0.08737918734550476
672,Carmel Institute celebrates 5th anniversary with jazz concert,0.00586453964933753,0.0012834692606702447,0.0017594516975805163,0.6880089044570923,0.07433363050222397,0.013898350298404694,0.21485163271427155
673,Trump’s Twitter Access Revoked - The Onion - America's Finest News Source,0.020705703645944595,0.06476037204265594,0.007229323033243418,0.5226701498031616,0.30956926941871643,0.012422459200024605,0.06264271587133408
674,Raise the wage: Paul Krugman shatters the myth that we can’t afford to boost workers’ pay,0.04101312905550003,0.02839246764779091,0.010324137285351753,0.005097634624689817,0.8832064270973206,0.008228260092437267,0.023738021031022072
675,Obama’s Arctic Trip Comes as Climate Change Builds as 2016 Issue,0.01110103540122509,0.011387619189918041,0.020854532718658447,0.010397384874522686,0.8778489828109741,0.012277002446353436,0.0561334602534771
676,YouTube censoring videos – on censorship!,0.6580773591995239,0.2754620611667633,0.014128528535366058,0.0015125402715057135,0.014079897664487362,0.016075672581791878,0.020663892850279808
677,Hillary Clinton should proactively set out ethics rules,0.053183797746896744,0.06610726565122604,0.03097386285662651,0.0036568325012922287,0.8219932317733765,0.018660912290215492,0.005424050614237785
678,Israel hawks to Pope Francis: Stay out of politics,0.050583988428115845,0.026309451088309288,0.13541433215141296,0.003215421922504902,0.7404196858406067,0.039881233125925064,0.004175801761448383
679,"Budgeting the Good War, for 75 Years",0.008622009307146072,0.0113296527415514,0.004613891709595919,0.10422856360673904,0.7809058427810669,0.07389356195926666,0.016406385228037834
680,Will the anti-Clinton revolt among American elites gain momentum?,0.6100049614906311,0.008027192205190659,0.2401229590177536,0.004979094956070185,0.11715760827064514,0.012103517539799213,0.007604626007378101
681,American Funhouse: Manufacturing Consent,0.015302893705666065,0.04080379754304886,0.005006745923310518,0.021373257040977478,0.9036878347396851,0.004759445786476135,0.00906607136130333
682,Why Hillary Clinton Will Appoint Old World Nationalists to Cabinet Positions,0.057435426861047745,0.03139800205826759,0.15470263361930847,0.010613976046442986,0.6246455311775208,0.02356950379908085,0.09763489663600922
683,Here’s What Clinton and Trump Must Do on the Debate Stage to Win the Night,0.010558291338384151,0.008134672418236732,0.012468447908759117,0.007556746248155832,0.9326853156089783,0.005032229702919722,0.02356426976621151
684,Both Clinton and Trump would bring a war-time posture to the White House,0.12986944615840912,0.0840357318520546,0.3527127206325531,0.0041772229596972466,0.3868412971496582,0.026543864980340004,0.015819678083062172
685,"The GOP debate fear cauldron: According to the Republican candidates, you’re going to die",0.004172412678599358,0.002807681681588292,0.9579519629478455,0.0027589863166213036,0.025653768330812454,0.003457445651292801,0.003197797341272235
686,Clinton holds narrow lead over Trump on eve of conventions,0.019380802288651466,0.011080140247941017,0.2796083986759186,0.02023155800998211,0.6136507987976074,0.025839615613222122,0.030208729207515717
687,Kevin McCarthy announces he's a candidate for House speaker (+video),0.012863833457231522,0.006967368070036173,0.16553953289985657,0.31661757826805115,0.3772209882736206,0.023443330079317093,0.09734747558832169
688,A guide to the Paradoxroutine,0.003973705694079399,0.002975143725052476,0.004606821574270725,0.015660101547837257,0.9381529092788696,0.0034107635729014874,0.031220464035868645
689,AT&T-Time Warner Merger: Another Media Consolidation That Puts Profits Over Consumers,0.16591225564479828,0.09878718107938766,0.023601040244102478,0.009100453928112984,0.18779201805591583,0.2837570309638977,0.231050044298172
690,Fall of the House of Bush: How last name and Donald Trump doomed Jeb,0.028659602627158165,0.030373474583029747,0.2836911082267761,0.0030409444589167833,0.1274702101945877,0.4857015609741211,0.041063111275434494
691,Mitt Romney Fans Speculation Over Another White House Run,0.010908002965152264,0.0031884268391877413,0.9307491779327393,0.004923960193991661,0.0321381650865078,0.011494224891066551,0.006597979459911585
692,US Airstrike Kills Four Iraqi Troops Near Mosul,0.20904701948165894,0.07466565072536469,0.6124953031539917,0.002826530020684004,0.043473806232213974,0.03286004811525345,0.024631628766655922
693,"‘Tolerant’ Liberals Show Nothing But Contempt, Hatred Toward Nation’s Only Black Supreme Court Justice",0.7916763424873352,0.14995695650577545,0.007297246251255274,0.0009811987401917577,0.04155465587973595,0.0072578489780426025,0.0012757770018652081
694,"Us vs Them: When Politics is Treated Like a Football Game, No One Wins",0.7714482545852661,0.06901365518569946,0.01421102974563837,0.0013071134453639388,0.12761400640010834,0.013537459075450897,0.0028684583958238363
695,Manhunt shifts to lone cabin in upstate New York: Prisoner hideout?,0.028403546661138535,0.008460352197289467,0.4711172878742218,0.003151766723021865,0.39760687947273254,0.028437603265047073,0.06282257288694382
696,Armed Dakota Access Contractor Accused Of Trying To Infiltrate Water Protectors,0.25773894786834717,0.1919468492269516,0.41444873809814453,0.003276413306593895,0.06536443531513214,0.06360294669866562,0.0036216541193425655
697,18 State Swat Team Drill In Prep for Backlash Against a Stolen Election,0.565824568271637,0.016180213540792465,0.22590570151805878,0.0031354124657809734,0.15433993935585022,0.011227685026824474,0.023386534303426743
698,Michael Moore: Joe Blow Will Vote Trump As “Ultimate F–– You to the Elite… A Human Molotov Cocktail”,0.3445433974266052,0.22062036395072937,0.20601685345172882,0.008240869268774986,0.18315868079662323,0.01333589106798172,0.024083945900201797
699,"More Beer, Less Vodka as Russians Mull Ongoing Crisis - Rustem Falyakhov",0.020917799323797226,0.017975352704524994,0.729282021522522,0.00542955007404089,0.13020384311676025,0.08358201384544373,0.012609372846782207
700,Stop the vendetta against Planned Parenthood,0.9242520928382874,0.017363861203193665,0.019828004762530327,0.0008446756401099265,0.029823996126651764,0.006886895280331373,0.0010005633812397718
701,Understanding Propaganda - The Art Of Distraction And Disinformation,0.043536681681871414,0.8442453742027283,0.035665664821863174,0.0014034730847924948,0.06347791850566864,0.007534104865044355,0.0041366685181856155
702,Huffington Post Continues Campaigning for Hillary Clinton,0.030151477083563805,0.016842516139149666,0.013906532898545265,0.013455774635076523,0.8882192373275757,0.027455104514956474,0.009969402104616165
703,TRUNEWS 10/31/16 Dr. Lance Wallnau | Answered Prayer: The Cabal Crumbles,0.01627347804605961,0.0070901066064834595,0.054328713566064835,0.004513220861554146,0.09943147003650665,0.685641348361969,0.1327216774225235
704,Ted Cruz victory shows GOP's impossible conundrum (+video),0.008541901595890522,0.0028240850660949945,0.03835216909646988,0.13987810909748077,0.7130093574523926,0.007322234567254782,0.0900721400976181
705,A Tea Party Congressman Just Called For Armed Uprising If Trump Loses,0.12480522692203522,0.0064590126276016235,0.06867888569831848,0.0071283080615103245,0.6212107539176941,0.02847142703831196,0.14324639737606049
706,"US pullout from Yemen eases pressure on Al Qaeda, lawmakers warn",0.010980095714330673,0.00815868005156517,0.89378422498703,0.002666543936356902,0.038266412913799286,0.044235020875930786,0.001909039099700749
707,Obama trade bill in trouble,0.042132072150707245,0.01473983097821474,0.6888414025306702,0.0033688959665596485,0.0263705812394619,0.21801967918872833,0.00652746856212616
708,Secret Service testing ways to intercept rogue drones with late-night flights over Washington,0.07045440375804901,0.018518690019845963,0.2904902398586273,0.012849545106291771,0.5379058122634888,0.011076509021222591,0.05870482325553894
709,Source: Baltimore mayor ordered police to stand down,0.3607648015022278,0.030562028288841248,0.038202617317438126,0.003392301732674241,0.15364928543567657,0.2778935432434082,0.1355353742837906
710,MARKETWATCH LEFTIST: MSM’s “Blatant” Anti Trump Bias May Be Suicidal,0.06272731721401215,0.08807560056447983,0.3233184218406677,0.001884385710582137,0.179719939827919,0.3202943205833435,0.02397998794913292
711,Jane Sanders to FBI: Get on with Clinton email probe,0.07157623022794724,0.005334450397640467,0.3019276261329651,0.008002056740224361,0.5334293246269226,0.050280697643756866,0.029449643567204475
712,"Happy New Year, Wall Street: Congress Has Another Gift For You",0.004917398560792208,0.0010065593523904681,0.0009080442250706255,0.7242302298545837,0.046893373131752014,0.009562993422150612,0.21248139441013336
713,"The Left Turns on Bob Dylan for His Pro-Israel Views, Refusal to Acknowledge Nobel Prize",0.3635677397251129,0.36578693985939026,0.008395534008741379,0.0015395042719319463,0.09740845113992691,0.15817193686962128,0.005129899363964796
714,FACEBOOK Nazi Thought Police editors threaten to quit if Mark Zuckerberg doesn’t ban Donald Trump for hate speech,0.08867292106151581,0.005367516539990902,0.886549174785614,0.0010833600535988808,0.009593047201633453,0.006713537033647299,0.0020204565953463316
715,Rivals Slam Trump over Violent Rallies: 'He Incites Violence',0.8415855765342712,0.06330498307943344,0.050118353217840195,0.0010043553775176406,0.02822457067668438,0.01280553825199604,0.0029565247241407633
716,Oklahoma Fraternity Is Closed Over Video Of Racist Chant,0.03941280394792557,0.08193736523389816,0.03608753904700279,0.001991881290450692,0.21565645933151245,0.6043198704719543,0.020594099536538124
717,"Jeb Bush in 2016: The good, the bad and the ugly",0.013059098273515701,0.5398553013801575,0.015157449059188366,0.004753096494823694,0.050172705203294754,0.3694170415401459,0.007585291750729084
718,A whirlwind day in D.C. showcases Trump’s unorthodox views and shifting tone,0.030131330713629723,0.014038312248885632,0.3715323209762573,0.021692965179681778,0.18200162053108215,0.00651497533544898,0.3740884065628052
719,"Andrew Maguire – Paper Gold Market Trades Jaw-Dropping 6,800 Tonnes In One Day!",0.02613537758588791,0.0033761656377464533,0.01631544530391693,0.07563687860965729,0.2590418756008148,0.017398208379745483,0.6020960211753845
720,What A Hillary Presidency Would Bring,0.02774570882320404,0.014230657368898392,0.25833287835121155,0.009733396582305431,0.5046510100364685,0.013016297481954098,0.17229002714157104
721,Supreme Court Readies Blockbuster Rulings,0.0315251462161541,0.020566295832395554,0.015692060813307762,0.02065545693039894,0.7892526388168335,0.011619172058999538,0.11068914085626602
722,This is What Will Happen to Mosul After ISIS is Evicted,0.05301198363304138,0.057712312787771225,0.18693456053733826,0.0036167323123663664,0.5924879908561707,0.07497893273830414,0.03125753253698349
723,Mall of America to Close for First Time Ever on Thanksgiving,0.0125206857919693,0.010910909622907639,0.04482383653521538,0.006570146419107914,0.20185397565364838,0.4013083875179291,0.3220120668411255
724,Former Director Of National Budget Warns That Markets Will Tank After US Election,0.011509597301483154,0.0074999830685555935,0.8843480348587036,0.0016690940828993917,0.04028790444135666,0.04319557920098305,0.011489794589579105
725,Delete Your Account – Episode 23: Don’t Get Sick,0.06337049603462219,0.0392041876912117,0.1789301633834839,0.006010737735778093,0.5267441272735596,0.15898114442825317,0.026759162545204163
726,"CNN Reach New Low, Call Sheriff Clarke A ‘Terrorist’ After Trump Gave Him The Most Important Job! | EndingFed News Network",0.004137190990149975,0.0005125413881614804,0.9862728714942932,0.0008775476017035544,0.0027773152105510235,0.002195850247517228,0.00322655844502151
727,(((Smithsonian))) Refuses to Include Judge in Black Museum Because He has Normal People Opinions,0.04055723175406456,0.07072731107473373,0.011295364238321781,0.007792239543050528,0.5441209673881531,0.27135124802589417,0.0541556254029274
728,Iran Nuclear Deal: Does Obama want Israel to commit suicide?,0.12138967216014862,0.11266030371189117,0.32367950677871704,0.0028630478773266077,0.22450768947601318,0.07746830582618713,0.13743147253990173
729,"Syrian War Report – November 7, 2016: Russian Attack Helicopters Swarm in Homs Province | The Vineyard of the Saker",0.06781475991010666,0.015610571019351482,0.6589986085891724,0.01356943417340517,0.1268451064825058,0.013041161932051182,0.10412032157182693
730,Bernie's swan song begins,0.01109378132969141,0.004954776726663113,0.013558898121118546,0.22561024129390717,0.5027948021888733,0.03200555965304375,0.20998191833496094
731,Would Trump presidency threaten rule of law?,0.015785427764058113,0.003230827394872904,0.9690694212913513,0.0007077202899381518,0.0064986227080225945,0.002190246246755123,0.002517752582207322
732,Google And God,0.014933778904378414,0.007019752636551857,0.0030085365287959576,0.018722539767622948,0.7805511355400085,0.012940422631800175,0.16282382607460022
733,Bernie Sanders Says What The Media Won’t: Trump Is A Gutless Political Coward,0.11243394017219543,0.37911170721054077,0.33810925483703613,0.001719417399726808,0.10610675066709518,0.05315011367201805,0.009368833154439926
734,Sanders delegates' convention agenda,0.03810222074389458,0.021134285256266594,0.04657446965575218,0.01841488853096962,0.8126763105392456,0.022096434608101845,0.04100140556693077
735,Is it necessary to break the law to improve your standard of living?,0.3516140878200531,0.2081487625837326,0.15536539256572723,0.002054066862910986,0.21335537731647491,0.06260750442743301,0.0068549285642802715
736,Paris climate summit: What to expect from historic talks,0.01732640713453293,0.004365597385913134,0.23627160489559174,0.0691450983285904,0.574537456035614,0.004972245544195175,0.09338163584470749
737,"Trump doctor’s letter: He takes cholesterol drug, is overweight but is in ‘excellent’ health",0.00312852393835783,0.009872330352663994,0.007139675784856081,0.7395716905593872,0.17320789396762848,0.05207791179418564,0.015002002939581871
738,Game changer? Trump supporter charged in voter fraud case,0.503875732421875,0.043938975781202316,0.13403066992759705,0.008533695712685585,0.21329590678215027,0.04879886656999588,0.04752621799707413
739,"Supreme Court: your right to a ""speedy trial"" ends when you're declared guilty",0.07265204936265945,0.03571723774075508,0.04129728302359581,0.0642765462398529,0.6924797892570496,0.07258256524801254,0.020994503051042557
740,We told you so! The Zika virus is harmless,0.02160298265516758,0.0368221290409565,0.005175306927412748,0.04398981109261513,0.8742586374282837,0.00552054587751627,0.01263059675693512
741,Debating the Future of American Power Abroad,0.036910902708768845,0.04029294103384018,0.2006176859140396,0.032256338745355606,0.6224805116653442,0.01936289295554161,0.048078782856464386
742,Sesame Seeds for Knee Osteoarthritis,0.008576299995183945,0.035269737243652344,0.03264211490750313,0.007635349873453379,0.258603572845459,0.6197077035903931,0.037565264850854874
743,Now We Can Finally Get to Work,0.015447850339114666,0.005114960949867964,0.0028114360757172108,0.21141688525676727,0.7022557258605957,0.022114276885986328,0.04083888605237007
744,Trick-Or-Treaters Get Their Socks Rocked By BADASS Hillary Pumpkin Outside,0.37252360582351685,0.3342115581035614,0.023861313238739967,0.005291646346449852,0.11920348554849625,0.11911121010780334,0.02579723857343197
745,Amurexit from NAFTA TPP Wall Street and Global Policeman,0.04717828705906868,0.00813241209834814,0.26179689168930054,0.01739920862019062,0.5664527416229248,0.025518376380205154,0.07352208346128464
746,Islamic State accepts Boko Haram allegiance pledge,0.09091988950967789,0.02428889460861683,0.20736967027187347,0.0231122225522995,0.5581607222557068,0.04113265126943588,0.055015962570905685
747,Wife of Muslim jihadist who killed and wounded over 100 in Orlando nightclub massacre says she “knew nothing”,0.07239675521850586,0.1373712122440338,0.7349866032600403,0.0013189413584768772,0.0138478334993124,0.02614685148000717,0.0139319384470582
748,Farming Invented Many Times by Many Different Farmers Over A Vast Landscape. @CarlZimmer. @NYTimes. - Russia News Now,0.27929967641830444,0.0018578513991087675,0.6667279005050659,0.006432014517486095,0.012310408055782318,0.020584819838404655,0.01278725266456604
749,Netanyahu warns Iran deal could 'threaten the survival' of Israel,0.006098914425820112,0.0017021145904436707,0.9828961491584778,0.0006796028465032578,0.003272078465670347,0.004278475418686867,0.0010725535685196519
750,Why Comey Reopened the Hillary Investigation,0.09441106766462326,0.015175036154687405,0.6865573525428772,0.002757537644356489,0.07881493121385574,0.05387456342577934,0.0684095099568367
751,Hillary: Leaked Audio of Her Discussing Rigging an Election in Palestine,0.2653038501739502,0.3941147029399872,0.20603719353675842,0.003612383734434843,0.03791055083274841,0.08037671446800232,0.012644607573747635
752,"After Brussels, Trump's 'strength' resonates with GOP voters (+video)",0.010101684369146824,0.013810540549457073,0.0026984375435858965,0.2084645926952362,0.7338955998420715,0.006219851318746805,0.024809319525957108
753,The Intercept Outs Neocon Democrat’s Smear Against Trump as ‘Putin’s Puppet’ - Eric Zuesse,0.008012546226382256,0.01156165823340416,0.9305092692375183,0.0016870961990207434,0.034414924681186676,0.01178632490336895,0.0020281882025301456
754,"Done Deal? Clinton, Trump Shift to General Election after Big Wins",0.016439545899629593,0.008607817813754082,0.020667877048254013,0.00664216373115778,0.7646816372871399,0.022155385464429855,0.16080555319786072
755,What You’re Not Told: 90% Of American Media Is Controlled By Six Corporations,0.049884941428899765,0.048178546130657196,0.006898343097418547,0.002531344536691904,0.8142024874687195,0.021824916824698448,0.05647936090826988
756,"Steve Quayle On Economic Collapse, World War 3 and U S elections",0.0261329784989357,0.008478094823658466,0.42143139243125916,0.00787169486284256,0.18608176708221436,0.24524712562561035,0.1047569289803505
757,What Brian Williams’s Chopper Whopper Says About Modern News Media,0.010814333334565163,0.018501266837120056,0.010998104698956013,0.004985716659575701,0.8184013366699219,0.004686739295721054,0.13161244988441467
758,"Republicans have little reason to act on immigration — both today, but also before the 2016 primaries",0.05932627618312836,0.038250960409641266,0.049741361290216446,0.0033417181111872196,0.7847293019294739,0.04298669844865799,0.02162371389567852
759,We don’t just need to see Trump’s taxes — we need a real medical report on him,0.008401415310800076,0.010710561648011208,0.01655440777540207,0.0040446012280881405,0.898837149143219,0.015472915954887867,0.04597891494631767
760,Police morale can wait: How the Baltimore riots should reshape Attorney General Loretta Lynch’s agenda,0.13915415108203888,0.045581016689538956,0.0695953294634819,0.0041070678271353245,0.6440273523330688,0.08650971949100494,0.011025382205843925
761,The Militarized Police at Standing Rock is Working for This Man,0.09183165431022644,0.15449240803718567,0.0849137231707573,0.0032246902119368315,0.6307370066642761,0.019381588324904442,0.015418908558785915
762,Bundy Ranch occupiers acquitted on all counts after challenging the corrupt Bureau of Land Management,0.45561349391937256,0.3152180314064026,0.005663116462528706,0.01370297186076641,0.16704061627388,0.03808324784040451,0.004678534343838692
763,The Truth About Atlantis [Video],0.010120365768671036,0.015725282952189445,0.01651722937822342,0.0260402113199234,0.8784060478210449,0.008887718431651592,0.04430314898490906
764,Major Corporate Sponsors Are Scaling Back Support for GOP Convention,0.14050665497779846,0.11777836084365845,0.02103286422789097,0.0062783281318843365,0.6550736427307129,0.025212695822119713,0.03411740064620972
765,Admit it: You love Tax Day! (Opinion),0.046790819615125656,0.01632988266646862,0.001951221376657486,0.46437931060791016,0.4025408625602722,0.013192803598940372,0.05481519550085068
766,Western QLD Drovers Show Solidarity With C.U.B Workers By Only Drinking Sauv Blanc – The Betoota Advocate,0.01171459536999464,0.012766090221703053,0.006203492172062397,0.10181772708892822,0.8414835929870605,0.016503065824508667,0.009511481039226055
767,CNBC Just Confirmed Comey Is Abusing His Power To Help Trump,0.15543469786643982,0.021633492782711983,0.4575074017047882,0.0039051000494509935,0.1812417209148407,0.09569631516933441,0.08458127826452255
768,JASON CHAFFETZ EXPOSED HILLARY CLINTON’S PLAN TO BRIBE FBI AGENTS TO LET HER GO,0.20355457067489624,0.03096064180135727,0.028561724349856377,0.006678483914583921,0.6172672510147095,0.07523267716169357,0.037744585424661636
769,Obama On Baltimore: 'This Is Not New',0.06881231814622879,0.18275611102581024,0.12728014588356018,0.002340808277949691,0.48392000794410706,0.05596977472305298,0.0789208710193634
770,US Not Ruling Out Daesh Involvement in Afghanistan Offensive,0.1943863183259964,0.13729049265384674,0.11486834287643433,0.004859996028244495,0.43383467197418213,0.10778941959142685,0.006970708258450031
771,The United States Is Pre-Positioning “Enemy Assets” In Preparation For A Rigged Election,0.022074632346630096,0.020962940528988838,0.08266972005367279,0.005159522872418165,0.8437560200691223,0.011679258197546005,0.013697889633476734
772,Booze Brands Polarize Just Like Politicians,0.051809243857860565,0.0855787992477417,0.010070069693028927,0.006290658842772245,0.8112739324569702,0.011544818989932537,0.02343248389661312
773,Why Greece and Iran seem willing to take on the world (+video),0.012455354444682598,0.01070844754576683,0.010341916233301163,0.17586266994476318,0.7396460771560669,0.005766700953245163,0.04521892964839935
774,Comment on “This is My Second One” — Virginia Cop Caught Bragging About Killing Two Unarmed People by Jamieson,0.2912464141845703,0.2139236479997635,0.28291162848472595,0.0023343884386122227,0.03401358798146248,0.16635672748088837,0.009213618002831936
775,"Hillary Clinton Promises Steady Leadership, More Jobs in Historic Speech",0.009341644123196602,0.00614169193431735,0.008508747443556786,0.28963273763656616,0.6411139965057373,0.007204113993793726,0.03805706650018692
776,News: Election Night Disaster: John King Tapped His Electoral College Map Too Hard And Fell Headfirst Into A Digital Hellscape,0.007399303838610649,0.005897200666368008,0.9274649620056152,0.0013096168404445052,0.013996546156704426,0.03177925571799278,0.012153099291026592
777,CLINTON EMAIL INVESTIGATION HAS SHIFTED THE POLLS SIGNIFICANTLY IN TRUMP’S FAVOR,0.11997590214014053,0.04965011402964592,0.034870825707912445,0.005368072539567947,0.7638388872146606,0.010643419809639454,0.015652693808078766
778,"People Power! Natives declare treaty rights, police admit defeat - cite lack of 'manpower' to remove DAPL protesters",0.5403040647506714,0.025623556226491928,0.049452029168605804,0.012049995362758636,0.1849183589220047,0.1486150026321411,0.03903700038790703
779,Obama: U.S. cannot solve the world's problems alone,0.1945609152317047,0.11119848489761353,0.04845104739069939,0.0023892971221357584,0.24897311627864838,0.3822997510433197,0.012127351015806198
780,How hackers eroded Americans' trust in democratic process,0.30481448769569397,0.04686715453863144,0.5396059155464172,0.0012382984859868884,0.037651628255844116,0.04023972898721695,0.029582783579826355
781,Boy With Autism Makes His First Friend Ever And His Mom Can’t Stop Crying,0.006219901610165834,0.003625537035986781,0.004687374923378229,0.19505558907985687,0.14125607907772064,0.5751396417617798,0.07401598989963531
782,Julian Assange October Surprise REVEALED,0.020278608426451683,0.001497351797297597,0.007307860068976879,0.2627575695514679,0.11592923849821091,0.00799093209207058,0.5842383503913879
783,First Contact Film Trailer,0.018927497789263725,0.01689857617020607,0.11191228032112122,0.0341852568089962,0.7279457449913025,0.010703996755182743,0.07942666113376617
784,370 Economists Sign Letter Urging America Not To Vote For Donald Trump,0.13039666414260864,0.03028196468949318,0.13004808127880096,0.002266865922138095,0.2804388403892517,0.40171104669570923,0.024856504052877426
785,"Here come the jobs, finally",0.019990112632513046,0.004685479216277599,0.004164812620729208,0.217647522687912,0.6051987409591675,0.00911574438214302,0.13919758796691895
786,What Walker's Departure Means for GOP Field,0.02576701156795025,0.04499535262584686,0.049366600811481476,0.0034875113051384687,0.7717540264129639,0.06662402302026749,0.03800547868013382
