,headline,anger,disgust,fear,joy,neutral,sadness,surprise
1222,Experts Speechless! Countless People Miraculously Relieved of Serious Illness & Diseases-Must See!,0.01616893894970417,0.0018180801998823881,0.7591842412948608,0.02586730755865574,0.06822336465120316,0.05952757969498634,0.06921044737100601
1223,What does Rick Perry have?,0.00799790769815445,0.005610658787190914,0.0034719929099082947,0.0031348299235105515,0.8845686912536621,0.008353992365300655,0.0868619754910469
1224,"Minnesota Man Arrested, Sentenced to 6-Months in Jail for Having a Windmill On His Property",0.28669169545173645,0.07290578633546829,0.048731762915849686,0.004001731518656015,0.2609657943248749,0.3033798933029175,0.02332332544028759
1225,"This is tyranny not democracy, says party with single MP",0.436333030462265,0.3363001346588135,0.08065909147262573,0.0010345627088099718,0.12267157435417175,0.016772735863924026,0.006228855345398188
1226,Re: DePaul: “Unborn Lives Matter” Posters Are Veiled Bigotry,0.18141694366931915,0.07544250041246414,0.018508439883589745,0.0020831036381423473,0.5784945487976074,0.04175645485520363,0.10229795426130295
1227,Bill Clinton’s Lover: He Called Ruthless Hillary ‘The Warden’,0.26020917296409607,0.6047899127006531,0.03447761386632919,0.0008815830806270242,0.07375586032867432,0.018336893990635872,0.007548915687948465
1228,Did You Notice Anything Different In The MSM Lately?,0.020992480218410492,0.06989655643701553,0.009375608526170254,0.002088439418002963,0.6279499530792236,0.008941845037043095,0.26075515151023865
1229,BOMBSHELL: Hillary Clinton’s Leaked Audio Proves She Rigs Elections,0.1122746467590332,0.11924412101507187,0.02414003759622574,0.0059639327228069305,0.5964359641075134,0.030579891055822372,0.11136135458946228
1230,Rubio reignites Cuba debate with Senate hearing,0.18978185951709747,0.08591792732477188,0.21423016488552094,0.034059733152389526,0.4281421899795532,0.014298202469944954,0.033569831401109695
1231,Lester Holt: presidential debate moderator and proven fact-checker,0.004174807574599981,0.0033626207150518894,0.009965989738702774,0.05092606320977211,0.8436935544013977,0.00653686560690403,0.08134011179208755
1232,Patriots Day 2015: Boston does not stand alone,0.01974700577557087,0.008717864751815796,0.1951463669538498,0.020302295684814453,0.29849711060523987,0.4446050524711609,0.012984316796064377
1233,| Man whose son was killed by illegal immigrant files two suits against feds,0.11558498442173004,0.02345656231045723,0.011926746927201748,0.0014719864120706916,0.02307463251054287,0.8037107586860657,0.020774362608790398
1234,Mitt Romney to give big speech on 2016 race. Joining #NeverTrump? (+video),0.010785370133817196,0.0006197824259288609,0.9360538125038147,0.01763775758445263,0.011870878748595715,0.006094509735703468,0.016937946900725365
1235,Is there any way Obama can fill Supreme Court vacancy?,0.008336682803928852,0.008586741052567959,0.013957162387669086,0.00174398731905967,0.9104742407798767,0.010923960246145725,0.04597727209329605
1236,"Saudi Arabia's King Abdullah was incremental reformer, US ally (+video)",0.010349602438509464,0.01899624988436699,0.004039546009153128,0.10145152360200882,0.8131729364395142,0.008403804153203964,0.04358633980154991
1237,"Re: The U.S. Will Lose Global Reserve Status, Expect 80-90% Devaluation Of the U.S. Dollar",0.06771983206272125,0.009145352058112621,0.11296144127845764,0.01089327223598957,0.255298376083374,0.39342206716537476,0.15055963397026062
1238,How The Oligarchs Plan To Steal The Election,0.5742787718772888,0.1239488422870636,0.11388920992612839,0.006789883598685265,0.1369827687740326,0.027239223942160606,0.01687130518257618
1239,GOP insiders: It was a rough night for Ted Cruz,0.00682569807395339,0.03963802009820938,0.10012046992778778,0.003661871189251542,0.1141548827290535,0.7154552936553955,0.020143818110227585
1240,"Space Wars Likely In The Future As US, Russia Develop Satellite Weapons",0.04651952162384987,0.03130003809928894,0.15708261728286743,0.018051588907837868,0.6718207597732544,0.031054306775331497,0.044171154499053955
1241,Donald Trump is blatantly racist — and the media is too scared to call him out on it,0.18584033846855164,0.09161297976970673,0.6584178805351257,0.001439891173504293,0.04894614219665527,0.008637571707367897,0.005105198360979557
1242,Can Donald Trump recover from this?,0.012769262306392193,0.02388443797826767,0.04806162044405937,0.0021423527505248785,0.7934477925300598,0.05714159458875656,0.06255289912223816
1243,The She-Devil,0.028247857466340065,0.4779418110847473,0.14524447917938232,0.05062924325466156,0.23326358199119568,0.05038804933428764,0.014284893870353699
1244,Can Hillary rebuild her campaign with an upbeat message? And will anyone even notice?,0.017741968855261803,0.011431947350502014,0.0024762314278632402,0.021939357742667198,0.6793217062950134,0.0052516586147248745,0.2618372142314911
1245,The Democrats aren’t doomed: What I learned from Bernie delegates in Philadelphia,0.006127142813056707,0.01203371211886406,0.017431512475013733,0.012077376246452332,0.7705704569816589,0.1510094255208969,0.030750297009944916
1246,The US Elections Do Matter But Not Necessary To Follow Them – Sheikh Imran Hosein,0.03980555012822151,0.0358470156788826,0.12855234742164612,0.005392984487116337,0.6807239055633545,0.08871322870254517,0.020965000614523888
1247,Enrique Marquez: I got rifles for San Bernardino killer,0.09108664840459824,0.008123253472149372,0.08592170476913452,0.017214395105838776,0.5418494343757629,0.058832261711359024,0.1969723105430603
1248,Project Veritas: Scott Foval Reveals Who Was Really Behind the Romney 47% Video,0.030198484659194946,0.007977811619639397,0.026313256472349167,0.005544237792491913,0.6871646046638489,0.01798338070511818,0.22481828927993774
1249,Donald Trump Begs Hillary Clinton Early Voters to Change Their Votes,0.01866375282406807,0.024292875081300735,0.016047505661845207,0.0021335971541702747,0.905078113079071,0.015243005938827991,0.018541134893894196
1250,Family of Armed Robbery Suspect Outraged Pizza Hut Employee Shot & Killed Their Son,0.8580631613731384,0.006149617489427328,0.10108202695846558,0.0010456737363711,0.01173301413655281,0.015475972555577755,0.006450644228607416
1251,Abortion bill dropped amid concerns of female GOP lawmakers,0.10243846476078033,0.05648921802639961,0.4216823875904083,0.0071229347959160805,0.24646496772766113,0.1326511949300766,0.033150795847177505
1252,'Racist and sexist’ complaints against Aussie lamb advert rejected,0.23008272051811218,0.7394364476203918,0.010429575107991695,0.0004922848311252892,0.011120844632387161,0.00654145423322916,0.0018967147916555405
1253,Outsider campaigns seek inside track,0.004943071864545345,0.0026548500172793865,0.004785116761922836,0.005111187696456909,0.9520785808563232,0.006679281126707792,0.023747889325022697
1254,Pentagon Seeks Another $6 Billion for Overseas Troop Deployments,0.01195107214152813,0.007868373766541481,0.005613098386675119,0.06778263300657272,0.7743262052536011,0.031299129128456116,0.10115943849086761
1255,The Most Interesting Chart In The World – Part 2,0.006252727936953306,0.005846110638231039,0.009241513907909393,0.0640164166688919,0.2020673006772995,0.00570451095700264,0.7068713903427124
1256,"Spy Scandals, Globalism and the Betrayal of America",0.10923083126544952,0.8089817762374878,0.02019069902598858,0.003405502066016197,0.037194449454545975,0.01948821172118187,0.0015084882033988833
1257,John Oliver’s Smear Tactics Exposed As Establishment Propaganda,0.04173930734395981,0.3666204810142517,0.512036919593811,0.0034729912877082825,0.05462232232093811,0.01872403547167778,0.002783956238999963
1258,Can Sanders' millennials switch to Clinton?,0.011678561568260193,0.01477689016610384,0.0141126848757267,0.0014843648532405496,0.8264622688293457,0.012879380024969578,0.11860576272010803
1259,Bernie Sanders Has Strength Among White Men Pinched By The Economy,0.014384035021066666,0.029244834557175636,0.007388143800199032,0.05232996493577957,0.7536392211914062,0.03280782699584961,0.11020597070455551
1260,Standing Rock Indian Reservation: Thousands Of Wild Buffalo Appear Out Of Nowhere,0.00984820257872343,0.007603837177157402,0.03384736552834511,0.006763783283531666,0.7583990693092346,0.010120505467057228,0.17341719567775726
1261,Western “Culture” is Wrecking Entire Continents,0.2649138867855072,0.67851322889328,0.006543037947267294,0.0009407593752257526,0.03454967588186264,0.011555989272892475,0.0029834513552486897
1262,"Scalia, Thomas & Alito have totally lost it: The complete and utter incoherence of the conservative Supreme Court justices",0.07735446840524673,0.168696328997612,0.012377622537314892,0.0018264868995174766,0.47084006667137146,0.020912406966090202,0.2479926198720932
1263,ISIS: Mortal Threat Or Paper Tiger?,0.0510290302336216,0.027204198762774467,0.2686064839363098,0.004940425511449575,0.5989225506782532,0.01580413058400154,0.03349324315786362
1264,Someone left a funny note asking the postman to move a spider,0.03233012184500694,0.06472474336624146,0.0050134919583797455,0.3958490788936615,0.2688986659049988,0.0157553069293499,0.2174285352230072
1265,"In rare foreign trip, Assad flies to Moscow to meet with Putin",0.006902576889842749,0.013471070677042007,0.020800840109586716,0.05942248925566673,0.7519075870513916,0.010893765836954117,0.13660158216953278
1266,Former ‘Apprentice’ contestant accuses Trump of groping her during job meeting,0.052762143313884735,0.8739423155784607,0.04493498429656029,0.0011718173045665026,0.011524585075676441,0.012442860752344131,0.0032212426885962486
1267,Hispanic Crowd Boos Marco Rubio off Stage,0.021699395030736923,0.012109404429793358,0.16904489696025848,0.08018078655004501,0.5576074123382568,0.007356507703661919,0.1520015150308609
1268,High Court Judges looking for a Truss to support them. More soon.,0.004708306398242712,0.005001805257052183,0.005409690551459789,0.010292687453329563,0.9306827187538147,0.01578614115715027,0.028118573129177094
1269,"Trump's lean campaign machine relying mostly on donor cash, not his own",0.016541918739676476,0.08005708456039429,0.006931722164154053,0.009895127266645432,0.8304727077484131,0.02099158614873886,0.035109907388687134
1270,P. Parenthood Chief Goes Toe-to-Toe with Attackers,0.2566782534122467,0.06453613936901093,0.543721616268158,0.004368518944829702,0.10799383372068405,0.01102913822978735,0.011672518216073513
1271,New Poll: Americans Feel Less Safe After 15 Years Of War,0.0018647852120921016,0.002461650175973773,0.002154585672542453,0.8891524076461792,0.09517975896596909,0.005276822485029697,0.0039099822752177715
1272,"If Clinton Campaign Believes WikiLeaks Emails Are Forged, Why Don’t They Prove It!?",0.7337128520011902,0.07081630825996399,0.04358057677745819,0.001529696979559958,0.10297414660453796,0.018967825919389725,0.028418587520718575
1273,Justice Department Launches Civil Rights Probe Of Baltimore Police,0.6268178820610046,0.06275878101587296,0.02115948311984539,0.002788477810099721,0.23141758143901825,0.04368021711707115,0.011377525515854359
1274,Obama Meets Boy After Deplorable Trump Fans Attack His Wheelchair When He’s Removed From Rally,0.6000791788101196,0.08820731192827225,0.1370975226163864,0.001634699758142233,0.043336473405361176,0.1214822456240654,0.008162581361830235
1275,“Honor Our Immigrant Veterans” Replayed,0.03128942474722862,0.05405781418085098,0.002097728196531534,0.21295055747032166,0.66733318567276,0.011837739497423172,0.02043355256319046
1276,Laura Ingraham: The Trump betrayal by Republican elites won't soon be forgotten,0.35444164276123047,0.1797819286584854,0.08488022536039352,0.0029205537866801023,0.2557741403579712,0.10259006917476654,0.019611433148384094
1277,Trump Supporter Jailed for Trying to Rig the Election By Committing Voter Fraud,0.7101656198501587,0.17451979219913483,0.02263607457280159,0.0020268962252885103,0.04728064313530922,0.04140525683760643,0.0019655711948871613
1278,"Sanders wins in Wisconsin, keeping alive his improbable bid for the nomination",0.012297356501221657,0.004635917022824287,0.03573192283511162,0.1909366399049759,0.5195629000663757,0.016992513090372086,0.21984274685382843
1279,The unexpected and ingenious strategy of Obama's second term,0.007897527888417244,0.0019341742154210806,0.004996337462216616,0.11142971366643906,0.052988819777965546,0.0026183328591287136,0.818135142326355
1280,Help Blow Up the Globalists Plot to Steal the Presidency- Make This Go Viral,0.6093214154243469,0.00758083863183856,0.2918604910373688,0.014084258116781712,0.051901835948228836,0.0065784817561507225,0.018672656267881393
1281,Biggest Election Fraud In History Discovered In The United States,0.058603741228580475,0.0643937960267067,0.45841097831726074,0.0028749986086040735,0.33932894468307495,0.03341786935925484,0.042969685047864914
1282,South Carolina primary brings high stakes for Marco Rubio and Jeb Bush,0.10280125588178635,0.01735023967921734,0.28210723400115967,0.02952433004975319,0.5000065565109253,0.02355634979903698,0.04465407133102417
1283,Duterte Calls US Admin ‘Monkeys’ for Halting Arms Sales,0.42474365234375,0.2174227237701416,0.07783117890357971,0.002573640551418066,0.24208961427211761,0.024245215579867363,0.01109401322901249
1284,"Slow start for program to reduce vets' waits at Veterans Affairs facilities, offer private medical care",0.005135620012879372,0.004435104783624411,0.024434253573417664,0.005400397814810276,0.9279606938362122,0.020779861137270927,0.011854136362671852
1285,Malaysia to Buy Ships From China in Another Blow to US Regional Dominance,0.32065126299858093,0.07237795740365982,0.05784345045685768,0.003381424117833376,0.1551743596792221,0.3087973892688751,0.08177419751882553
1286,Vladimir Putin Condemns Europe for Upholding Child Rape (Video) - Ricky Twisdale,0.15265464782714844,0.7831164598464966,0.006383854895830154,0.0006489796214736998,0.020816724747419357,0.035181742161512375,0.0011975476518273354
1287,Is This A New Escalation? BLACK Chemtrails Reported Around The World!,0.03438347578048706,0.027068287134170532,0.010794936679303646,0.004758014809340239,0.2912989556789398,0.008175202645361423,0.6235211491584778
1288,BREAKING : Trump BEATING “Federal Investigation Hillary” by 4% in Michigan’s Absentee Voting – TruthFeed,0.11658618599176407,0.018192216753959656,0.06513413786888123,0.005196867976337671,0.6078138947486877,0.01814393326640129,0.16893278062343597
1289,Harry Reid: Obama to Name Scalia Replacement in 3 Weeks,0.04078914597630501,0.02576039358973503,0.10482726991176605,0.017888320609927177,0.6856083869934082,0.024839887395501137,0.10028655081987381
1290,"Amid campaign troubles, Trump blasts Clinton as 'world-class liar'",0.4305557310581207,0.13174177706241608,0.27716299891471863,0.0020840836223214865,0.0781823918223381,0.07137366384267807,0.008899207226932049
1291,"Mitt Romney: Donald Trump is a 'phony, a fraud'",0.39420178532600403,0.4256577789783478,0.07866091281175613,0.0014931096229702234,0.06808614730834961,0.02355946972966194,0.008340856060385704
1292,'We the People' is at risk: Why America needs civics education,0.0057187918573617935,0.0020210908260196447,0.9621070027351379,0.001053621293976903,0.019302483648061752,0.007332601584494114,0.002464383142068982
1293,"‘Like Warsaw ghetto’: Attendees attacked, surrounded at Israeli speaker event at London university",0.5378077626228333,0.2041465789079666,0.2290421575307846,0.0017136760288849473,0.008551082573831081,0.00786978006362915,0.01086888462305069
1294,"Comment on St. Charles Borromeo, Patron Saint of Catechists and Seminarians by jose",0.005410381592810154,0.015592572279274464,0.0025749236810952425,0.02239188365638256,0.9058430194854736,0.0350780226290226,0.013109229505062103
1295,NSA program reportedly helped US gather evidence against North Korea in Sony hack,0.12491636723279953,0.04770468547940254,0.4598754942417145,0.02970559149980545,0.2507965862751007,0.0424463115632534,0.04455503448843956
1296,"Donald Trump triumphs in Michigan and Mississippi. Onward, reality show junkies",0.011617569252848625,0.013512496836483479,0.0033150415401905775,0.06904967874288559,0.8440073132514954,0.003744762856513262,0.05475321412086487
1297,"What happens to delegates won by Rubio, other ex-candidates?",0.01745164766907692,0.009906233288347721,0.010122007690370083,0.0025298406835645437,0.7604625225067139,0.010882219299674034,0.18864554166793823
1298,Sniff your underarms and tell us if you stink...,0.059911198914051056,0.8618662357330322,0.014327667653560638,0.0015556326834484935,0.04400019720196724,0.014987706206738949,0.003351509338244796
1299,Must Watch: When People Laughed At Donald Trump And Anyone Who Said He Would Win,0.028981193900108337,0.15088263154029846,0.0037313790526241064,0.6599419713020325,0.1304415762424469,0.009430859237909317,0.016590392217040062
1300,"Mired in third, Marco Rubio prepares for a long, drawn-out Republican race",0.03706947714090347,0.017627539113163948,0.11938987672328949,0.009578259661793709,0.49381953477859497,0.3026462495326996,0.019869115203619003
1301,Comment on Facebook Daughter’s Day Hoax Is A Sign Of The Times by para kazanmak,0.0065462663769721985,0.0012812224449589849,0.0037130475975573063,0.08825205266475677,0.7435999512672424,0.012472832575440407,0.14413465559482574
1302,The Last Confirmation Bias Test of This Election,0.020773379132151604,0.05567660555243492,0.06445111334323883,0.01001933217048645,0.7351688146591187,0.026519158855080605,0.08739158511161804
1303,Donald Trump v Bernie Sanders: confusion reigns over possible debate,0.030202418565750122,0.002915876917541027,0.9003123641014099,0.0024732276797294617,0.04391848295927048,0.012253287248313427,0.007924395613372326
1304,Unprecedented letter from Chair of Joint Chiefs suggests U.S. military does not want a President Hillary,0.02474786527454853,0.019337357953190804,0.6653046607971191,0.0023289043456315994,0.07619346678256989,0.007073572371155024,0.20501433312892914
1305,North Dakota Police Arrest Over 140 Pipeline Protesters,0.4623784124851227,0.03643835708498955,0.16998490691184998,0.002355207921937108,0.25887036323547363,0.05035344138741493,0.019619179889559746
1306,Paul: Christie embraces Obamacare,0.019301706925034523,0.02514481544494629,0.0031155594624578953,0.3253774046897888,0.597283661365509,0.012401288375258446,0.01737559400498867
1307,Ooh Fuck,0.14883507788181305,0.33347761631011963,0.0292739849537611,0.009652996435761452,0.019333530217409134,0.061574529856443405,0.3978523313999176
1308,"The American Way: Socialism for the Rich, Free Enterprise for the Rest",0.025811316445469856,0.008750002831220627,0.0023328757379204035,0.03999585658311844,0.9101120233535767,0.0037674754858016968,0.009230543859302998
1309,BREAKING: Trump Rushed Off Stage After Alleged Gunman Found in Rally Audience,0.21201810240745544,0.029233256354928017,0.5625378489494324,0.003953439649194479,0.0481385700404644,0.04026096314191818,0.10385779291391373
1310,"FBI Assistant Director Goes Rogue, Stabs Hillary in the Back on National TV",0.22020383179187775,0.2134324610233307,0.04920802265405655,0.0029486012645065784,0.4643040895462036,0.020900443196296692,0.029002564027905464
1311,Photo of the day: Miss Russia at the international beauty contest in Tokyo,0.00982128456234932,0.005772942211478949,0.019627489149570465,0.4411889612674713,0.20625731348991394,0.018267756327986717,0.29906418919563293
1312,Congressional auditors: VA health care is high-risk,0.017693275585770607,0.011374634690582752,0.8457326292991638,0.002343844622373581,0.07369913160800934,0.029195204377174377,0.019961243495345116
1313,"Leaked Email: ‘If She Wins, Hillary Will Own The Supreme Court for the Next 30 to 40 Years’",0.05454865097999573,0.04275279864668846,0.05441182851791382,0.011974123306572437,0.7811651229858398,0.02880663238465786,0.026340926066040993
1314,"Iowa’s Des Moines Register endorses Clinton, Rubio",0.02103089541196823,0.021753471344709396,0.010494491085410118,0.029708368703722954,0.8502407670021057,0.04584810137748718,0.020923808217048645
1315,Economic Nationalism: Alternative To Globalism,0.021037517115473747,0.014137722551822662,0.022859087213873863,0.010651037096977234,0.8617563843727112,0.012250175699591637,0.05730808526277542
1316,Experts Just Uncovered The Top Secret Server Trump Uses To Talk To Russia,0.018317729234695435,0.005240362137556076,0.01964043453335762,0.005306914448738098,0.7959157228469849,0.006387453526258469,0.14919137954711914
1317,White House looks to scientists to sell Iran deal,0.010820150375366211,0.008501937612891197,0.014548034407198429,0.08281990885734558,0.8336633443832397,0.011648398824036121,0.03799827769398689
1318,GOP debate: 's Reality Check Team inspects claims,0.09599284827709198,0.018871037289500237,0.0723239928483963,0.0207417830824852,0.5520325899124146,0.041108109056949615,0.1989295929670334
1319,Travel: Conor McGregor’s Guide To New York,0.0062297796830534935,0.004840792156755924,0.026785051450133324,0.031049363315105438,0.8551052212715149,0.009466432966291904,0.06652338802814484
1320,Lawmakers Who Have Forgotten Iraq Insist They're Right About Iran,0.060011714696884155,0.037183526903390884,0.019068289548158646,0.002785447984933853,0.8596619367599487,0.011520191095769405,0.009768866002559662
1321,"Kiev officials forced to declare incomes, Ukrainians threaten revolt",0.11661452800035477,0.00527253607288003,0.8652019500732422,0.0010139867663383484,0.006274397484958172,0.00395665830001235,0.0016658700769767165
1322,Congress and its 'outsiders': The critical struggle over who is really in charge,0.11354736983776093,0.019968796521425247,0.07335210591554642,0.005703715607523918,0.7183206677436829,0.014297154732048512,0.05481019988656044
1323,"Walnuts Are Drugs, Says FDA",0.031419310718774796,0.041744861751794815,0.010686556808650494,0.003826078027486801,0.8760381937026978,0.014444557018578053,0.02184034138917923
1324,Hotel CEO Caught Celebrating Using Government to Make Airbnb Illegal So They Can Price Gouge,0.30702081322669983,0.6253546476364136,0.012670892290771008,0.004120801575481892,0.02132902853190899,0.028280988335609436,0.0012228544801473618
1325,Sanders: Democratic Party hasn't been fair to me,0.10614696145057678,0.038288041949272156,0.006800227332860231,0.0015123828779906034,0.0833020955324173,0.7517068982124329,0.012243370525538921
1326,"Bobby Jindal, raised Hindu, uses story of Christian conversion to woo evangelicals for potential 2016 bid",0.011937480419874191,0.01761613041162491,0.004723538178950548,0.015632111579179764,0.9147077202796936,0.008367271162569523,0.027015702798962593
1327,Conservatives in a meltdown: National Review’s confused “Against Trump” issue is an amazing testament to the right’s implosion,0.09046108275651932,0.020578082650899887,0.4154343903064728,0.0074889156967401505,0.27374523878097534,0.02515575848519802,0.1671365201473236
1328,"Reinventing Democracy in America Starts by Voting, Then Building an Accountability Movement",0.030428780242800713,0.015929924324154854,0.03285136818885803,0.018870379775762558,0.8843027353286743,0.004317647777497768,0.013299113139510155
1329,PressTV-Huge blast kills 47 in Pakistan's Balochistan,0.10412649065256119,0.009984556585550308,0.7896167635917664,0.005572396330535412,0.0050535802729427814,0.05136999860405922,0.03427629917860031
1330,"What is an ""income"" tax and where did it come from? NOT the 16th Amendment!",0.0525275357067585,0.023797759786248207,0.004723075311630964,0.0030480932909995317,0.5534698963165283,0.006448682397603989,0.3559848964214325
1331,Will Latino loathing of Trump drive a voter movement to swing the election?,0.21325087547302246,0.16831748187541962,0.26815399527549744,0.006708767265081406,0.3085592985153198,0.016465891152620316,0.018543655052781105
1332,Drudge goes all in for Trump,0.5210713744163513,0.15805684030056,0.007282394915819168,0.0018863279838114977,0.2854359745979309,0.021315522491931915,0.00495152035728097
1333,New Study Shows Riots Make America Conservative,0.08770991861820221,0.019589336588978767,0.010105598717927933,0.012920599430799484,0.8518635034561157,0.006133041810244322,0.011678077280521393
1334,21 dead at Radison Blu hotel in Mali,0.0051207044161856174,0.005360845942050219,0.012421229854226112,0.001179486163891852,0.030822616070508957,0.9302219748497009,0.01487313024699688
1335,The Reopening Of The Clinton Email Investigation Is More GOP Hype Over Nothing,0.014306947588920593,0.01691150851547718,0.23902498185634613,0.0070681143552064896,0.6553259491920471,0.022074667736887932,0.0452878475189209
1336,"Anti-terrorism crackdowns may have spurred attackers, Belgian prosecutor says",0.032720956951379776,0.009724990464746952,0.8701814413070679,0.0018359632231295109,0.06912512332201004,0.009904534555971622,0.006506966892629862
1337,"United States – reformation or fracture?, by Thierry Meyssan",0.037867311388254166,0.019836142659187317,0.39922618865966797,0.005483813583850861,0.3384418785572052,0.06826424598693848,0.13088032603263855
1338,British PM Refuses To Withdraw Support For Saudi Arabia,0.12862208485603333,0.03801221773028374,0.012519681826233864,0.0023688869550824165,0.11505827307701111,0.6998204588890076,0.003598345909267664
1339,Editorial: Presidential stakes are high for nuclear arsenal - The Boston Globe,0.06001202389597893,0.017921222373843193,0.4053179621696472,0.009955029003322124,0.45542144775390625,0.01883069984614849,0.03254164382815361
1340,Proof God is on Duterte’s Side!,0.2429390549659729,0.035834889858961105,0.011343203485012054,0.1354374885559082,0.3854638934135437,0.0080182496458292,0.18096327781677246
1341,"Obama, Erdogan Discuss Need for Close Cooperation to Counter Daesh",0.06481802463531494,0.028404245153069496,0.38582828640937805,0.021509265527129173,0.4031895697116852,0.06989796459674835,0.02635272964835167
1342,Voter Dreading Being Sent Over To Visibly Stupid Poll Worker - The Onion - America's Finest News Source,0.05640188604593277,0.26383599638938904,0.009013657458126545,0.1830870807170868,0.41661226749420166,0.022809011861681938,0.0482400618493557
1343,North Korea Threatens ‘Sacred’ Nuclear War Against Israel if this country continue supporting ISIS,0.05872679501771927,0.014382983557879925,0.9088215231895447,0.0010974659817293286,0.010346947237849236,0.005119231063872576,0.001505037653259933
1344,Magnificent Jellyfish Gardens Purify The Water While Growing Food,0.007420563139021397,0.02542063780128956,0.001319483737461269,0.6129092574119568,0.33326929807662964,0.005358223803341389,0.01430243905633688
1345,Here's why creating single-payer health care in America is so hard,0.025353804230690002,0.01994105987250805,0.037953395396471024,0.006779870949685574,0.7784741520881653,0.07328420877456665,0.05821344256401062
1346,Why Koch and Republican donor network won’t back Trump (+video),0.07997725903987885,0.03823805972933769,0.01082043256610632,0.0028476016595959663,0.7746854424476624,0.04166413098573685,0.051767099648714066
1347,The Iran Deal and the Cost of Political Polarization | RealClearPolitics,0.17607314884662628,0.03826743736863136,0.27171531319618225,0.010052891448140144,0.39776018261909485,0.05830788239836693,0.047823160886764526
1348,A Book Too Dangerous To Read,0.06664972752332687,0.35700103640556335,0.5150560736656189,0.00680838106200099,0.025434641167521477,0.024909481406211853,0.004140621051192284
1349,Gowdy reveals subpoena Clinton claims she 'never had',0.10239898413419724,0.07753308862447739,0.19904841482639313,0.004516386426985264,0.410448282957077,0.07081974297761917,0.13523511588573456
1350,"Walgreens to close 200 stores, boost cost cutting",0.030841732397675514,0.005564405117183924,0.012749476358294487,0.029019853100180626,0.15479837357997894,0.3945528566837311,0.3724733293056488
1351,"This Will END Hillary’s Campaign, HILLARY CLINTON IS GOING DOWN",0.0913853719830513,0.07261009514331818,0.017316177487373352,0.002782392082735896,0.35863542556762695,0.43868210911750793,0.018588410690426826
1352,"US Officials, FBI See No Link Between Trump and Russia",0.08182428032159805,0.028659773990511894,0.1211133748292923,0.0070851813070476055,0.5229023098945618,0.14857332408428192,0.08984172344207764
1353,‘They Don’t Speak For Me’ — Evangelical PhD SLAMS Religious Right Leaders Supporting Trump,0.23986898362636566,0.1376791149377823,0.14250260591506958,0.002627111040055752,0.4184449315071106,0.051226530224084854,0.007650714833289385
1354,Teacher sickout closes most Detroit schools Monday,0.005318907555192709,0.005779654253274202,0.012513517402112484,0.0027258291374891996,0.07494272291660309,0.8464458584785461,0.05227353051304817
1355,Anyone from the family who can understand what I speak will be appointed as UP CM: Mulayam Singh,0.009868069551885128,0.006050204858183861,0.00700520072132349,0.11690878868103027,0.8172456622123718,0.004726420622318983,0.03819569945335388
1356,"Unsurprisingly, this Ku Klux Klan leaflet has a spelling mistake",0.05493326112627983,0.08049023896455765,0.004722675308585167,0.0035864992532879114,0.25265854597091675,0.046827252954244614,0.5567814707756042
1357,"American Dream, Revisited",0.010248192586004734,0.0046262736432254314,0.04577445611357689,0.07217346131801605,0.6887142062187195,0.06005343422293663,0.11840995401144028
1358,Lynch's delayed confirmation vote,0.05084053426980972,0.009776164777576923,0.008990412577986717,0.0027166372165083885,0.08575178682804108,0.7920442819595337,0.04988013580441475
1359,Benny Morris’s Untenable Denial of the Ethnic Cleansing of Palestine,0.08853254467248917,0.1746278703212738,0.022347046062350273,0.01703864336013794,0.6584365963935852,0.021437961608171463,0.017579317092895508
1360,Cloudy economy rains on Obama's parade,0.05281040444970131,0.01951465755701065,0.03799952194094658,0.04024464264512062,0.5386362075805664,0.11335140466690063,0.1974431574344635
1361,GOOGLE head Eric Schmidt's secret strategic plan for election...,0.02128322422504425,0.010495257563889027,0.0029251412488520145,0.026074551045894623,0.032662421464920044,0.016473961994051933,0.8900853991508484
1362,"High school, middle school kids now use more e-cigs than tobacco: CDC",0.017104417085647583,0.043916165828704834,0.00877765379846096,0.004091925453394651,0.8220744729042053,0.01794569008052349,0.08608969300985336
1363,"Sanders focuses on gun violence, immigration as 13,000 attend Arizona rally",0.2230527400970459,0.008664112538099289,0.24545465409755707,0.018008841201663017,0.31175336241722107,0.10585185885429382,0.08721446245908737
1364,What happened to Carly Fiorina's presidential hopes? (+video),0.017007363960146904,0.005988233722746372,0.02449827641248703,0.003432109486311674,0.383937805891037,0.06432459503412247,0.5008116364479065
1365,"Cruz dominates, Trump falls short again as more states pick delegates",0.03593556955456734,0.05041218176484108,0.020802224054932594,0.005248154979199171,0.6823722124099731,0.1694720983505249,0.035757530480623245
1366,"Racism is “America’s original sin”: Unless we tell the truth about our history, we’ll never find the way to reconciliation",0.11929674446582794,0.6506043076515198,0.03591751679778099,0.0013547549024224281,0.13890863955020905,0.051857639104127884,0.0020603016018867493
1367,Kevin McCarthy is a total dope: This bumbling yahoo is about to be second in line to the presidency,0.18629863858222961,0.23972409963607788,0.05087124928832054,0.026939913630485535,0.41684117913246155,0.033865831792354584,0.0454590767621994
1368,Kp Message 10-30-16… “A Few Things”,0.005615546368062496,0.0031536403112113476,0.003563254838809371,0.07024379074573517,0.7036411166191101,0.05606343597173691,0.15771928429603577
